Run Number 27
Generation,Generation Average,Best Fitness Found
0,396.55,404
1,397.75,404
2,398.95,408
3,400,408
4,400.85,408
5,401.45,408
6,402.25,408
7,403.1,408
8,403.65,408
9,404.55,408
10,405.15,408
11,405.6,408
12,405.8,408
13,406.35,408
14,406.75,408
15,406.5,408
16,407,408
17,407.4,410
18,407.8,410
19,408.2,410
20,408.4,410
21,408.7,410
22,408.4,410
23,408.4,410
24,408.75,412
25,409.1,412
26,409.25,412
27,409.65,415
28,409.95,415
29,410.25,415
30,410.45,415
31,411,415
32,411.15,415
33,411.7,416
34,412.2,416
35,412.55,418
36,413.3,418
37,413.45,418
38,413.85,418
39,414.5,418
40,415.05,418
41,415.35,418
42,415.85,418
43,415.9,418
44,416.3,418
45,416.25,418
46,416.6,418
47,416.6,418
48,416.95,418
49,416.8,418
50,416.65,418
