Run Number 3
Generation,Generation Average,Best Fitness Found
0,391.5,402
1,394.25,402
2,395.85,403
3,396.65,403
4,397.6,403
5,397.75,403
6,398.85,403
7,399.75,403
8,400,403
9,400.7,404
10,401.25,404
11,401.55,404
12,401.75,404
13,402.15,404
14,402.05,404
15,402.5,404
16,402.75,404
17,403,404
18,403,404
19,403.2,405
20,403.2,405
21,403.4,405
22,403.75,405
23,404.05,405
24,403.85,405
25,404.25,405
26,404.2,405
27,404.1,405
28,404.65,406
29,404.4,407
30,404.5,407
31,404.85,407
32,404.55,407
33,404.85,407
34,405.3,407
35,404.8,407
36,404.45,407
37,405.35,407
38,405.8,407
39,405.4,407
40,405.95,407
41,405.75,407
42,406.15,407
43,406.4,407
44,406.6,407
45,406.2,407
46,406.8,407
47,406.9,407
48,406.7,407
49,407.05,408
50,406.65,408
