Run Number 6
Generation,Generation Average,Best Fitness Found
0,395.85,408
1,397.3,408
2,398.7,408
3,399.95,408
4,401.05,408
5,401.6,408
6,402.5,408
7,403.3,408
8,403.85,408
9,404.65,408
10,405.05,408
11,405.4,408
12,405.9,408
13,406.4,408
14,406.7,408
15,407.15,411
16,407.6,411
17,407.8,411
18,408.15,413
19,408.3,413
20,408.2,413
21,409.05,413
22,409.35,413
23,409.4,413
24,410.25,413
25,410.75,413
26,411.2,414
27,410.95,414
28,411.65,414
29,411.15,414
30,411.75,414
31,412.1,414
32,412.35,414
33,411.85,414
34,411.45,414
35,412.35,414
36,412.55,414
37,412.05,414
38,412.65,414
39,412.1,414
40,412.4,414
41,413.05,414
42,412.75,414
43,413.1,414
44,413.15,414
45,412.8,414
46,413.4,414
47,413.6,414
48,413.6,414
49,413.75,414
50,413.65,414
