Gen,GenAvg,BestFit
0,388.6,401
1,390.35,401
2,392.7,401
3,394.65,405
4,396.35,405
5,397.7,405
6,398.8,405
7,399.85,405
8,400.8,405
9,401.7,405
10,402.15,406
11,402.9,406
12,403.45,406
13,403.7,407
14,404.35,407
15,405.05,407
16,405.65,407
17,405.7,407
18,406.1,407
19,406.1,407
20,406.2,407
21,406.45,408
22,406.55,409
23,406.95,409
24,407.15,409
25,407.5,410
26,407.3,410
27,407.9,410
28,407.7,410
29,408.15,410
30,408.45,410
31,408.45,410
32,408.45,410
33,408.5,410
34,408.8,410
35,408.85,410
36,409.15,410
37,409.25,410
38,409,410
39,409.55,411
40,409.6,411
41,409.7,411
42,409.65,411
43,410,411
44,410.1,411
45,410.15,412
46,410,412
47,410.55,412
48,410.7,413
49,410.9,413
50,411.15,413
