Gen,GenAvg,BestFit
0,392.6,403
1,393.7,405
2,396.05,405
3,397.85,405
4,399.4,405
5,400.85,406
6,402.1,407
7,403.2,407
8,403.95,407
9,404.7,407
10,405.1,407
11,405.5,407
12,405.95,409
13,406.3,410
14,406.25,410
15,406.55,410
16,407,410
17,407.5,410
18,407.75,410
19,407.95,410
20,408.15,410
21,408.55,410
22,409,411
23,409.35,411
24,409.75,411
25,410.15,411
26,410,411
27,410.45,411
28,410.55,411
29,410.65,411
30,410.65,411
31,410.65,411
32,410.8,411
33,410.65,411
34,410.75,411
35,410.8,411
36,411,412
37,411.1,412
38,411.25,413
39,411.4,413
40,411.6,413
41,411.35,413
42,411.65,414
43,411.95,414
44,412.25,414
45,412.6,415
46,412.95,415
47,413.35,415
48,413.45,415
49,413.7,415
50,414,415
