Gen,GenAvg,BestFit
0,391.9,402
1,394.1,403
2,395.3,403
3,396.35,404
4,397.8,406
5,398.9,406
6,400.15,406
7,401.15,406
8,402.15,406
9,402.55,406
10,403.45,406
11,404,407
12,404.65,408
13,405,409
14,405.65,410
15,406.05,410
16,405.9,410
17,406,410
18,406.1,410
19,406.25,410
20,406.55,410
21,407.15,410
22,407.65,410
23,407.9,411
24,408.35,411
25,408.9,412
26,407.55,412
27,409.35,412
28,409.9,412
29,410.2,412
30,410.25,412
31,410.7,412
32,411,412
33,411.25,413
34,411.5,413
35,411.6,413
36,411.9,413
37,412.1,413
38,412.1,413
39,412.35,413
40,412.15,413
41,412.55,413
42,412.25,413
43,412.7,413
44,412.7,414
45,412.7,414
46,413,414
47,412.8,414
48,412.55,414
49,413.3,415
50,412.9,415
