Gen,GenAvg,BestFit
0,389.15,401
1,391.15,401
2,392.85,401
3,394.35,401
4,395.45,401
5,396.95,402
6,398.25,412
7,399.3,412
8,400.65,412
9,401.9,412
10,403.2,412
11,404.2,412
12,405.6,412
13,407.05,412
14,408.2,412
15,409.45,415
16,410.6,415
17,411.5,415
18,412.35,415
19,412.95,415
20,413.15,415
21,413.2,415
22,413.05,415
23,413.65,415
24,413.25,415
25,413.95,415
26,413.75,415
27,414.35,415
28,414.2,415
29,414.3,415
30,414.5,415
31,414.65,415
32,414.25,415
33,414.8,415
34,414.9,415
35,415,415
36,414.85,415
37,414.95,415
38,414.8,415
39,414.75,415
40,414.65,415
41,415,415
42,414.45,415
43,414.9,415
44,414.9,416
45,414.85,416
46,415.15,417
47,415.3,417
48,415.5,417
49,415.7,417
50,415.85,417
