Run Number 9
Generation,Generation Average,Best Fitness Found
0,396.25,411
1,398.6,411
2,399.95,411
3,400.45,411
4,402.1,415
5,402.65,415
6,404,415
7,405.35,415
8,406.1,415
9,407.2,415
10,408.5,415
11,409.6,415
12,410.8,415
13,411.9,415
14,412.65,415
15,412.95,415
16,413.4,415
17,413.8,415
18,414.25,416
19,414.25,416
20,414.55,416
21,414.15,416
22,414.45,416
23,414.6,416
24,415,416
25,415.3,416
26,415.25,416
27,415.35,416
28,415.4,416
29,415.05,416
30,415.1,416
31,414.95,416
32,414.75,416
33,415.1,416
34,415.3,416
35,414.9,416
36,415.4,416
37,415.5,416
38,415.45,416
39,415.7,416
40,415.45,416
41,415.3,416
42,415.85,416
43,415.95,416
44,415.9,416
45,414.85,416
46,415.95,416
47,415.95,416
48,415.9,416
49,415.8,416
50,415.5,416
