Run Number 7
Generation,Generation Average,Best Fitness Found
0,391.6,403
1,393.75,403
2,395.5,406
3,397.35,407
4,399.15,408
5,399.85,408
6,401.3,408
7,402.5,408
8,403.35,408
9,403.9,410
10,404.3,411
11,405.45,411
12,406.65,411
13,407.6,411
14,407.4,411
15,408.65,411
16,408.95,411
17,409.4,411
18,409.65,411
19,410.1,411
20,410.35,411
21,410.05,411
22,410.55,411
23,410.3,411
24,410,412
25,410.75,412
26,411,412
27,410.95,412
28,410.95,412
29,411.35,412
30,411.45,412
31,411.55,412
32,411.65,412
33,411.75,412
34,411.2,412
35,411.65,412
36,411.9,412
37,411.9,412
38,411.4,412
39,411.5,412
40,411.35,412
41,411.55,412
42,412,412
43,411.8,414
44,411.7,414
45,411.8,414
46,412.15,414
47,412.25,414
48,412.55,414
49,412.45,414
50,412.8,414
