Gen,GenAvg,BestFit
0,390.65,402
1,392.9,404
2,394.6,404
3,396.2,404
4,397.65,405
5,398.9,405
6,400.1,405
7,400.55,405
8,401.7,406
9,402.65,406
10,403.3,406
11,404.2,406
12,404.6,407
13,404.9,407
14,405.15,407
15,405.4,407
16,405.7,408
17,405.95,408
18,406.25,410
19,406.55,410
20,406.85,410
21,407.2,410
22,407.55,410
23,407.7,410
24,408.1,410
25,408.2,410
26,408.5,410
27,408.85,410
28,409.2,411
29,409.5,411
30,408.85,411
31,409.6,411
32,410.1,412
33,410.25,412
34,410.15,412
35,410.4,412
36,410.35,412
37,410.35,412
38,410.5,412
39,410.8,412
40,411,412
41,411.2,412
42,411.5,414
43,411.85,415
44,412.15,415
45,412.4,415
46,412.55,415
47,412.65,415
48,412.65,415
49,412.9,415
50,413.15,415
