Gen,GenAvg,BestFit
0,388.75,401
1,391.7,402
2,394.4,402
3,395.65,402
4,397,402
5,398.1,402
6,398.95,402
7,399.55,402
8,400.3,402
9,400.8,402
10,401.5,407
11,402.05,407
12,402.55,407
13,402.85,408
14,403.25,408
15,403.75,408
16,403.7,408
17,403.95,408
18,404.35,408
19,404.7,408
20,405.1,408
21,405.15,408
22,405.85,409
23,405.95,409
24,406.25,409
25,406.75,409
26,407.1,409
27,407.2,410
28,407.65,410
29,407.65,410
30,407.9,411
31,408.25,411
32,407.95,411
33,408.8,413
34,408.8,413
35,409.6,413
36,409.9,413
37,410.3,413
38,410.3,413
39,410.9,413
40,411.1,413
41,411.45,413
42,411.85,413
43,412.3,414
44,411.8,414
45,412.6,414
46,412.8,414
47,413,414
48,412.7,414
49,413.25,414
50,412.95,414
