Run Number 19
Generation,Generation Average,Best Fitness Found
0,389.65,401
1,392.45,401
2,394.7,401
3,394.45,401
4,395.4,407
5,396.8,407
6,398.4,407
7,400.05,409
8,401.6,409
9,402.9,409
10,404.2,409
11,405.4,409
12,406.25,409
13,407.15,409
14,407.75,409
15,407.85,409
16,408.15,409
17,408.25,409
18,408.45,409
19,408.65,409
20,408.75,409
21,408.85,409
22,408.85,409
23,408.8,409
24,408.95,409
25,408.25,409
26,408.7,409
27,409,410
28,408.95,410
29,408.95,410
30,408.55,410
31,409.2,410
32,409.3,410
33,409.4,410
34,408.95,410
35,409.05,410
36,409.6,410
37,409.55,410
38,409.1,410
39,409.3,410
40,409.7,410
41,409.9,410
42,409.35,410
43,410,410
44,410,410
45,410,410
46,409.95,411
47,410.1,411
48,410.15,411
49,410.25,411
50,410.35,411
