Run Number 2
Generation,Generation Average,Best Fitness Found
0,392.9,405
1,394.85,405
2,396.9,405
3,398.1,405
4,399.65,405
5,401,405
6,401.85,406
7,402.85,408
8,403.45,408
9,404.1,408
10,404.9,408
11,405.75,409
12,406.3,411
13,406.3,411
14,406.85,411
15,407.3,411
16,407.75,411
17,407.45,411
18,408.25,411
19,408.75,411
20,409.35,413
21,409.6,413
22,409.9,414
23,409.9,414
24,410.15,414
25,410.4,414
26,410.8,414
27,411.35,414
28,411.85,414
29,412.2,414
30,412.6,414
31,412.8,414
32,412.65,415
33,413.45,416
34,413.7,416
35,414.15,416
36,413.85,416
37,414.75,417
38,414.55,417
39,414.65,417
40,415.05,417
41,415.35,417
42,415.55,417
43,415.8,417
44,415.9,417
45,416.05,418
46,416.25,418
47,416.35,418
48,416.4,418
49,416.7,418
50,416.7,418
