Run Number 29
Generation,Generation Average,Best Fitness Found
0,393.3,406
1,395.9,406
2,397.8,407
3,399,407
4,400.3,407
5,401.6,407
6,402.7,407
7,403.35,407
8,404.35,408
9,405.25,409
10,405.95,413
11,406.7,413
12,407.45,413
13,408.15,413
14,409.05,413
15,409.85,414
16,410.55,414
17,411.2,414
18,411.7,414
19,412.35,414
20,412.55,414
21,412.95,414
22,413,414
23,413.25,414
24,413.3,414
25,413.45,414
26,413.55,414
27,413.5,414
28,413.75,415
29,413.75,415
30,413.9,415
31,413.45,415
32,414,415
33,413.1,415
34,414,415
35,414.2,415
36,414.35,416
37,414.5,416
38,413.6,416
39,414.25,416
40,414.45,416
41,414.65,416
42,414.85,416
43,415,416
44,414.95,416
45,415.05,416
46,414.85,416
47,415.1,416
48,415.1,416
49,415.15,416
50,415.5,416
