Run Number 16
Generation,Generation Average,Best Fitness Found
0,391.55,408
1,394.2,409
2,396.4,409
3,398.3,410
4,400.2,410
5,401.7,410
6,403.55,410
7,405,410
8,406.25,410
9,407.45,410
10,408.5,410
11,408.95,410
12,409.5,410
13,409.7,410
14,409.8,410
15,409.9,410
16,410,410
17,410,410
18,409.9,410
19,409.6,410
20,409.4,410
21,409.4,410
22,410,410
23,409.95,410
24,409.8,410
25,409.9,410
26,409.85,410
27,410.05,411
28,410.1,411
29,410.2,411
30,410.3,411
31,410.3,411
32,410.45,411
33,410.55,411
34,410.4,411
35,410.1,411
36,410.4,411
37,410.7,411
38,410.8,411
39,410.9,411
40,410.9,411
41,410.85,411
42,411,411
43,411,411
44,411,411
45,411.05,412
46,411.1,412
47,411.1,412
48,411.15,412
49,411.3,412
50,411.4,412
