Gen,GenAvg,BestFit
0,394.6,412
1,395.55,412
2,396.2,412
3,397.45,412
4,399.45,412
5,400.1,412
6,401.9,412
7,403.7,412
8,405.45,412
9,407.1,412
10,408.5,413
11,409.4,413
12,410.5,413
13,411.2,414
14,411.9,414
15,412.1,414
16,412.4,415
17,412.85,415
18,413.2,415
19,413.15,415
20,413.55,415
21,413.85,416
22,414,416
23,413.85,416
24,414.3,416
25,413.85,416
26,414.6,416
27,414.85,416
28,415.15,416
29,415.25,416
30,415.45,416
31,415.6,416
32,415.45,416
33,415.55,416
34,415.65,416
35,415.75,416
36,415.3,416
37,415.75,416
38,415.9,416
39,416.05,417
40,416.1,417
41,416.2,417
42,416.15,417
43,416.25,417
44,416.35,417
45,416.2,417
46,416.3,417
47,416.25,417
48,416.5,417
49,416.25,417
50,416.5,417
