Run Number 11
Generation,Generation Average,Best Fitness Found
0,393.5,408
1,396,408
2,398.45,408
3,400.65,409
4,402.35,409
5,403.95,409
6,404.7,410
7,406.25,411
8,407.65,411
9,408.3,412
10,408.75,412
11,409.3,412
12,409.85,413
13,410.35,413
14,410.8,413
15,411.3,414
16,411.35,414
17,411.65,414
18,412.2,414
19,412.05,414
20,412.35,414
21,412.65,414
22,412.85,414
23,412.95,414
24,412.1,414
25,413.25,414
26,413.45,414
27,413.55,414
28,413.7,414
29,413.75,414
30,413.85,414
31,414,415
32,413.9,415
33,414.1,415
34,414.2,415
35,414.3,415
36,413.9,415
37,414.55,419
38,414.9,419
39,415.3,419
40,415.7,419
41,415.7,419
42,416.3,419
43,416.55,419
44,416.95,419
45,416.65,419
46,417.45,419
47,417.65,420
48,418.05,420
49,418.1,420
50,418.25,420
