Run Number,Best Fitness Achieved
0,247
Moose Field Strategy
2,0,2,1,1,2,0,1,2,0,1,2,1,2,0,2,1,0,1,2,2,2,1,2,0,2,1,0,0,0,1,2,1,1,0,0,1,1,0,1,1,2,0,0,2,0,2,1,2,0,0,2,1,2,0,1,1,1,2,0,1,0,0,0,1,1,0,1,1,2,2,0,1,2,1,2,0,0,0,1,2,2,2,2,0,2,2,2,0,1,2,2,0,1,1,1,1,2,0,2,

Run Number,Best Fitness Achieved
1,237
Moose Field Strategy
0,1,0,1,1,0,2,0,0,0,0,0,0,1,2,0,2,1,0,1,2,1,0,2,1,2,0,1,2,1,0,1,2,2,1,0,1,2,0,2,2,1,0,0,2,0,1,2,2,2,2,2,0,1,2,0,1,0,0,2,1,1,0,2,0,1,2,2,1,1,0,0,0,1,0,1,2,1,1,2,2,1,2,0,0,1,0,1,2,2,0,0,1,0,2,0,2,0,2,2,

Run Number,Best Fitness Achieved
2,246
Moose Field Strategy
0,1,1,0,2,2,0,1,0,0,0,1,0,2,2,1,2,2,0,0,1,0,2,2,1,0,0,0,0,0,1,1,2,0,1,2,1,1,0,2,1,1,1,2,2,0,1,1,1,1,1,2,0,2,0,0,1,2,2,2,2,1,1,0,1,1,2,2,2,0,0,0,1,0,0,0,2,1,2,0,0,2,2,0,2,0,0,1,0,0,0,2,0,1,0,2,1,0,1,1,

Run Number,Best Fitness Achieved
3,248
Moose Field Strategy
1,2,2,1,2,1,2,1,2,0,1,0,0,1,2,1,2,0,0,2,0,1,1,0,0,0,0,1,2,0,1,1,2,0,2,2,0,1,1,0,0,2,2,1,2,1,0,1,2,1,2,2,0,0,2,1,0,0,1,1,0,2,1,1,1,1,2,0,1,2,0,2,2,0,1,2,2,0,1,1,1,1,2,1,2,2,0,1,1,2,1,0,2,1,2,0,0,0,0,1,

Run Number,Best Fitness Achieved
4,400
Moose Field Strategy
2,0,1,0,1,1,0,1,2,1,2,2,0,1,1,0,1,2,1,2,2,1,1,2,2,1,2,2,0,1,1,2,2,2,2,0,1,0,0,2,2,0,1,2,1,0,2,2,0,1,0,1,2,2,1,0,0,0,0,2,0,2,1,2,0,1,1,0,1,2,2,0,2,1,2,2,0,2,1,0,2,0,0,0,0,2,0,2,1,2,0,2,1,2,1,0,1,2,1,0,

Run Number,Best Fitness Achieved
5,409
Moose Field Strategy
0,1,2,2,1,0,0,0,2,0,2,2,0,2,1,0,2,0,2,1,0,1,1,2,1,2,0,2,0,0,2,1,1,1,2,1,0,1,1,2,1,1,0,2,1,2,1,0,2,2,2,0,1,0,2,0,1,2,0,1,1,2,2,2,0,2,0,2,1,0,2,2,1,2,2,2,1,2,2,2,2,0,2,2,0,2,0,0,1,0,0,1,1,1,0,0,0,0,2,0,

Run Number,Best Fitness Achieved
6,424
Moose Field Strategy
2,2,1,0,0,2,1,0,1,1,2,1,0,0,0,1,1,1,0,1,1,2,2,0,2,2,1,1,1,1,0,1,0,0,1,0,2,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,2,1,0,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,0,0,2,2,1,2,0,2,1,2,1,2,0,2,0,0,2,0,2,2,0,0,

Run Number,Best Fitness Achieved
7,419
Moose Field Strategy
2,2,0,1,1,0,1,0,1,0,1,2,0,2,1,0,2,0,1,1,1,2,0,0,1,1,2,0,1,1,0,1,2,1,1,1,1,2,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,2,1,2,0,1,0,2,0,2,0,2,1,0,2,0,1,2,2,0,2,2,2,2,0,2,1,2,2,0,1,2,2,0,0,0,2,2,2,2,2,1,1,2,

Run Number,Best Fitness Achieved
8,415
Moose Field Strategy
1,2,1,0,1,0,0,2,2,1,2,2,1,2,1,0,2,2,1,0,2,1,0,2,2,2,0,2,0,1,2,2,0,0,2,0,0,1,2,0,1,2,2,2,1,2,0,2,0,2,1,1,2,0,2,0,2,0,2,2,2,2,0,0,2,0,2,2,2,1,2,1,1,1,2,0,1,0,2,1,1,1,1,0,1,1,2,2,1,2,0,1,1,0,1,0,1,1,2,0,

Run Number,Best Fitness Achieved
9,422
Moose Field Strategy
1,2,1,0,0,2,1,0,1,0,1,0,0,2,1,0,1,1,0,1,1,2,0,2,2,1,1,0,1,0,2,1,1,2,0,1,2,1,0,2,2,0,2,0,1,1,0,1,2,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,2,0,0,1,2,2,2,2,1,2,0,0,0,0,2,2,0,0,2,0,0,0,

Run Number,Best Fitness Achieved
10,416
Moose Field Strategy
0,2,1,2,1,0,1,0,2,2,1,0,2,0,0,2,1,0,2,2,0,1,0,1,1,0,0,2,1,0,0,1,0,0,2,1,1,0,2,1,2,0,0,0,0,2,0,0,2,0,0,0,1,1,1,2,1,1,0,1,1,1,1,0,1,1,1,0,0,0,2,0,2,0,0,2,2,2,2,2,2,0,2,0,2,1,2,0,2,1,0,2,0,0,2,1,1,1,1,1,

Run Number,Best Fitness Achieved
11,417
Moose Field Strategy
0,2,1,1,2,1,0,0,2,2,0,2,1,1,0,2,1,2,0,1,2,1,0,2,2,2,1,2,1,2,0,1,0,2,0,0,1,2,2,1,1,2,2,1,2,1,2,0,1,2,2,0,2,1,2,2,2,2,2,2,1,2,2,2,0,0,2,1,0,2,2,0,0,0,2,1,0,2,2,0,2,1,1,1,2,1,0,2,0,1,0,1,0,2,2,1,1,1,0,1,

Run Number,Best Fitness Achieved
12,423
Moose Field Strategy
0,2,1,1,0,0,2,1,0,2,2,0,2,0,1,0,2,2,0,2,0,2,0,1,2,0,0,2,1,0,2,2,2,0,1,2,2,0,0,2,1,2,2,2,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,2,0,0,0,2,1,2,1,1,2,1,2,1,1,2,1,1,1,2,0,

Run Number,Best Fitness Achieved
13,417
Moose Field Strategy
0,2,1,2,1,0,1,0,2,2,1,1,0,0,1,2,2,1,2,1,1,1,0,1,1,2,2,1,0,1,1,2,2,0,1,2,1,1,2,0,0,1,1,0,0,0,0,2,1,0,1,1,0,1,0,2,1,0,0,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,0,2,0,0,2,2,1,0,2,0,0,2,2,0,2,2,2,0,2,1,0,2,1,

Run Number,Best Fitness Achieved
14,412
Moose Field Strategy
1,0,2,1,0,2,2,1,1,2,0,0,2,2,1,1,2,2,2,0,0,2,2,1,0,1,2,2,0,2,2,1,1,2,0,2,2,0,0,1,0,2,0,2,2,1,0,0,1,1,2,2,1,0,1,2,2,1,0,2,1,2,2,0,2,1,0,2,2,0,0,2,2,2,0,0,0,1,2,0,1,2,2,1,2,2,1,1,0,1,1,1,1,1,0,2,1,1,1,0,

Run Number,Best Fitness Achieved
15,416
Moose Field Strategy
2,1,0,2,0,1,1,0,2,1,0,2,2,0,0,0,0,2,2,1,0,0,1,0,2,1,0,0,0,1,1,0,2,2,0,0,0,2,0,1,0,2,1,1,2,0,0,0,2,2,1,0,1,2,1,2,2,0,1,0,0,1,2,2,0,0,0,2,0,0,1,0,2,1,1,2,0,0,1,2,1,1,0,0,1,2,0,2,1,1,1,2,1,1,2,2,2,1,1,0,

Run Number,Best Fitness Achieved
16,416
Moose Field Strategy
1,0,2,1,0,0,2,1,2,0,1,2,1,1,2,1,0,1,1,0,1,0,2,1,2,0,0,2,0,1,2,1,1,1,0,2,0,2,1,1,1,2,0,1,0,1,1,1,0,0,2,0,2,1,2,2,2,1,2,1,1,1,0,0,1,2,1,1,1,2,2,1,1,1,0,1,1,1,0,0,2,0,2,0,1,0,0,2,2,2,2,1,0,0,2,2,2,2,0,2,

Run Number,Best Fitness Achieved
17,422
Moose Field Strategy
1,2,0,2,1,0,2,1,2,0,0,1,1,0,2,0,1,2,1,2,1,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,0,2,1,2,1,2,1,2,1,0,0,1,2,1,2,1,1,0,0,2,0,1,0,1,0,0,1,2,0,0,2,0,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,

Run Number,Best Fitness Achieved
18,421
Moose Field Strategy
1,0,2,0,2,1,0,1,0,2,0,1,1,1,2,2,2,1,2,0,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,0,1,1,0,1,1,1,1,2,1,2,2,1,2,0,1,1,0,0,0,0,1,0,1,0,0,1,1,2,0,1,0,0,1,1,0,0,2,1,1,1,2,1,0,2,0,0,0,1,0,1,0,2,1,2,2,1,

Run Number,Best Fitness Achieved
19,418
Moose Field Strategy
1,0,2,0,2,0,1,2,1,1,2,2,1,1,2,1,1,2,0,0,1,1,0,0,1,0,1,2,1,1,2,0,2,0,2,1,0,1,1,1,1,1,0,2,2,1,0,1,2,0,0,1,1,0,1,2,1,2,1,2,1,1,1,2,1,1,1,2,0,1,2,1,0,0,1,1,0,2,0,0,2,0,1,2,1,2,1,2,0,0,0,0,0,0,0,1,2,0,0,2,

Run Number,Best Fitness Achieved
20,416
Moose Field Strategy
1,1,0,2,1,0,2,2,0,2,1,0,1,2,2,0,1,2,2,1,2,1,2,0,1,0,2,2,2,2,2,0,2,0,2,0,1,1,1,2,2,2,0,0,2,1,1,2,1,2,1,2,2,1,2,2,1,1,1,2,1,0,0,1,0,2,0,1,0,2,0,1,1,2,0,2,2,0,2,0,1,0,0,0,0,0,1,2,0,2,1,0,1,0,2,2,1,0,0,0,

Run Number,Best Fitness Achieved
21,416
Moose Field Strategy
1,0,2,1,0,2,1,2,1,0,2,2,0,1,2,0,2,1,1,2,2,0,2,2,2,1,1,2,1,1,2,0,2,2,1,2,0,0,0,1,2,2,2,2,0,1,2,2,2,1,2,0,0,0,2,2,0,2,2,0,2,0,0,1,0,2,2,1,2,2,1,1,2,2,1,0,1,0,0,0,1,0,2,2,0,0,2,1,1,1,0,1,0,0,2,1,1,1,0,1,

Run Number,Best Fitness Achieved
22,415
Moose Field Strategy
0,1,2,1,2,2,1,0,1,0,2,1,1,2,0,1,1,2,2,1,1,2,2,1,0,2,1,2,0,1,0,1,1,0,1,0,1,0,2,1,1,0,0,0,0,1,1,2,0,1,0,1,2,1,2,0,1,1,1,0,1,1,0,1,1,1,1,2,0,2,0,1,2,2,1,1,0,2,1,2,1,0,1,1,0,2,0,1,0,0,0,2,1,0,1,0,2,0,2,2,

Run Number,Best Fitness Achieved
23,419
Moose Field Strategy
1,0,2,1,2,2,0,0,2,0,0,2,2,1,2,0,1,1,2,2,0,0,0,0,2,0,0,0,1,2,2,0,0,2,1,0,1,0,2,0,0,0,2,2,0,2,0,2,2,0,0,2,0,1,0,0,2,2,2,2,1,2,2,1,1,0,2,0,0,2,0,1,1,1,1,2,1,1,2,0,1,1,2,1,1,0,1,1,1,0,1,1,1,2,0,1,1,1,0,1,

Run Number,Best Fitness Achieved
24,424
Moose Field Strategy
0,2,1,2,0,1,2,1,1,0,0,2,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,2,0,0,1,1,2,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,2,0,2,2,1,0,2,0,2,0,2,0,2,2,2,0,2,2,1,0,0,0,2,2,2,2,0,1,0,1,2,2,0,2,2,2,1,0,0,1,1,2,2,2,0,1,2,

Run Number,Best Fitness Achieved
25,415
Moose Field Strategy
0,2,1,1,0,2,0,1,2,0,0,1,1,0,1,2,0,1,2,2,2,1,0,0,0,2,1,2,2,2,2,2,0,2,2,0,1,0,0,0,1,2,2,1,2,0,2,2,2,2,2,1,2,1,2,1,1,2,2,0,0,1,2,0,2,1,0,0,0,2,0,0,1,2,2,1,1,2,0,2,1,1,2,1,2,1,1,0,2,2,1,0,0,1,0,1,1,1,0,1,

Run Number,Best Fitness Achieved
26,425
Moose Field Strategy
0,2,1,1,2,0,0,1,0,2,0,1,1,0,2,0,1,1,2,0,1,0,0,1,1,1,0,0,2,2,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,2,1,1,0,1,0,0,2,2,0,1,0,2,2,2,0,2,0,0,2,0,2,0,2,2,0,1,2,1,2,0,2,1,0,2,0,2,2,2,0,2,2,2,1,1,2,2,1,2,1,2,1,

Run Number,Best Fitness Achieved
27,415
Moose Field Strategy
