Gen,GenAvg,BestFit
0,396.7,404
1,399.4,404
2,401.1,405
3,402.2,405
4,402.9,405
5,403,405
6,403.8,406
7,404.3,407
8,405.4,408
9,405.4,408
10,404.9,408
11,405.9,408
12,405.8,408
13,406.1,408
14,406.5,408
15,406.7,408
16,406.6,408
17,406.7,408
18,407.1,408
19,407.4,408
20,407.5,408
21,406.9,408
22,407.5,408
23,407.7,408
24,407.5,408
25,407.8,408
26,407.9,409
27,408.1,409
28,407.9,409
29,408.4,409
30,408.7,410
31,408.4,410
32,409.3,412
33,409.6,412
34,409.6,412
35,409.1,412
36,410.1,412
37,410.4,412
38,410.8,413
39,411.2,413
40,411.5,414
41,412.3,414
42,412.8,414
43,413.6,416
44,412.8,416
45,414.3,416
46,414.7,416
47,414.9,416
48,414,416
49,414.9,416
50,415.4,417
51,415.7,417
52,415,417
53,415.2,417
54,416,417
55,416.1,417
56,416.3,417
57,416.1,417
58,414.8,417
59,415.7,417
60,416.6,417
61,416.7,417
62,416.7,417
63,415.4,417
64,416.7,417
65,416.9,417
66,416.6,417
67,416.3,417
68,416.7,417
69,416.9,417
70,416.8,417
71,416.8,417
72,416.2,417
73,416.6,417
74,416.7,417
75,415.3,417
76,416.9,417
77,415.8,417
78,416.8,417
79,416.9,417
80,416.7,417
81,416.9,417
82,416.9,417
83,416.9,417
84,416.6,417
85,416.8,417
86,416.8,417
87,417.1,418
88,417,418
89,416,418
90,416.7,418
91,417,418
92,417.3,418
93,417.2,418
94,416.3,418
95,417.4,418
96,417.2,418
97,417.4,418
98,417.2,418
99,416.9,418
100,417.6,418
