Gen,GenAvg,BestFit
0,389.7,402
1,392.5,402
2,395.4,402
3,398.8,405
4,400.9,405
5,402.5,406
6,403.2,406
7,403.9,406
8,404.9,409
9,405.2,409
10,405.9,409
11,406.8,411
12,407.8,411
13,409.1,412
14,409.8,412
15,409.7,412
16,410.5,412
17,411.2,413
18,411.5,413
19,411.5,413
20,411.6,413
21,412.4,413
22,412,413
23,412.9,414
24,411.6,414
25,412,414
26,412.6,414
27,412,414
28,412.6,414
29,413,414
30,413.4,414
31,413.3,415
32,412.5,415
33,413.2,415
34,411.7,415
35,413.9,415
36,414.1,417
37,414.4,417
38,413.6,417
39,413.2,417
40,413.8,417
41,414.6,417
42,414.3,417
43,414.3,417
44,414.6,417
45,413.1,417
46,412.7,417
47,413.4,417
48,414.4,417
49,413.9,417
50,414.5,417
51,414.8,417
52,414,417
53,415.2,417
54,415.9,417
55,416.1,417
56,415.4,418
57,416.1,418
58,416,418
59,415.6,418
60,416.6,418
61,416.8,418
62,416.9,418
63,416.5,418
64,416.4,418
65,416.7,418
66,415.6,418
67,416,418
68,416.9,418
69,416.7,418
70,416.5,418
71,416.6,418
72,416.5,418
73,416.8,418
74,417.5,418
75,416.4,418
76,416.9,418
77,417,418
78,415.9,418
79,416.2,418
80,417.8,418
81,417.3,418
82,416.4,418
83,415.1,418
84,414.7,418
85,415.9,418
86,418,418
87,417.5,418
88,416.2,418
89,416.4,418
90,417.8,418
91,418,418
92,417.1,418
93,418,418
94,417.9,418
95,417.2,418
96,417.6,418
97,417.2,418
98,416.6,418
99,417.3,418
100,416.8,418
