Gen,GenAvg,BestFit
0,388.6,403
1,392.4,404
2,396.6,404
3,399.9,406
4,402,406
5,400.8,406
6,403.8,406
7,404.4,406
8,402.6,406
9,405,407
10,404.7,407
11,405.7,408
12,406.4,408
13,407.2,410
14,407.1,410
15,407.2,410
16,407.1,410
17,408.8,410
18,407.8,411
19,408.6,411
20,409.9,411
21,409,411
22,410.1,412
23,410.7,412
24,410.9,412
25,410.6,412
26,411.3,412
27,411.4,412
28,411.6,412
29,411.8,412
30,412,412
31,411.5,412
32,412,412
33,412,412
34,410.7,412
35,411.2,412
36,411.5,412
37,411.9,412
38,411.9,412
39,412,414
40,411.8,414
41,412.5,414
42,412.6,414
43,413,414
44,413.4,414
45,413.2,414
46,413.2,414
47,412.2,414
48,413.5,414
49,412.4,414
50,413.6,414
51,413.4,414
52,413.3,414
53,413.2,414
54,413.4,414
55,413.2,414
56,413.4,414
57,413.8,414
58,413.4,414
59,413.6,414
60,414,414
61,411.9,414
62,412.9,414
63,413.1,414
64,413.3,414
65,412.2,414
66,412.5,414
67,413.4,414
68,413.3,414
69,412.6,414
70,413.5,414
71,413.2,414
72,413.4,414
73,413.6,414
74,413.3,414
75,413.9,414
76,413.3,414
77,412.9,414
78,413.4,414
79,413.6,414
80,414,415
81,413.5,415
82,414.3,415
83,413.8,415
84,413.7,415
85,414,415
86,414.6,415
87,414.8,415
88,415.1,416
89,414.4,416
90,415.1,416
91,414.7,416
92,415.4,416
93,415.6,416
94,414.4,416
95,414.4,416
96,413.5,416
97,415.7,416
98,415.5,416
99,415.3,416
100,415.8,416
