Run Number 1
Generation,Generation Average,Best Fitness Found
0,158.7,181
1,164.1,192
2,169.7,192
3,176.7,192
4,180.6,192
5,185.6,195
6,186.8,195
7,189.1,195
8,191.3,195
9,192.9,195
10,194.1,197
11,193.3,197
12,194.8,197
13,194.6,197
14,195.5,204
15,196.6,204
16,198,204
17,200,206
18,200.3,206
19,201.2,206
20,202.6,206
21,203.8,208
22,205.7,211
23,206.9,211
24,208.3,211
25,209.5,211
26,210.3,214
27,211.3,214
28,212,216
29,210.4,216
30,212.7,217
31,214.3,220
32,216.1,220
33,217.1,220
34,218.2,223
35,218.4,223
36,219.2,223
37,220.5,227
38,221.6,227
39,223.2,227
40,221,231
41,225.7,231
42,227.7,231
43,226,235
44,228.7,235
45,229.6,235
46,230.4,235
47,232.1,237
48,232.4,237
49,230.3,237
50,232,237
51,234.6,237
52,235.6,237
53,235.8,237
54,235.6,237
55,234.5,237
56,236.3,237
57,235.5,237
58,234.6,237
59,233.7,237
60,234.4,237
61,235.1,237
62,236.6,237
63,236,237
64,230.8,237
65,235.5,237
66,236.6,237
67,234.6,237
68,236.8,237
69,236.7,237
70,233.5,237
71,236.6,237
72,232.9,237
73,235.6,237
74,234.1,237
75,235.3,237
76,236.2,237
77,232.6,237
78,235,237
79,236.8,237
80,233.9,237
81,236.2,237
82,234.5,237
83,232.4,237
84,236.8,237
85,237,237
86,232.6,237
87,236,237
88,234.2,237
89,237,237
90,234.7,237
91,231.6,237
92,236.3,237
93,231.8,237
94,236.8,237
95,235.9,237
96,232.3,237
97,236.3,237
98,231.6,237
99,234.8,237
100,229.3,237
