Run Number 24
Generation,Generation Average,Best Fitness Found
0,389.1,407
1,391.9,407
2,396.4,407
3,400.5,409
4,403.6,410
5,406.4,410
6,407.1,410
7,408.4,410
8,408.5,410
9,408.2,410
10,408.7,410
11,409.3,410
12,409.2,410
13,409.4,410
14,409.7,411
15,410.1,411
16,410.4,411
17,410.7,412
18,410.9,412
19,410.7,412
20,411.3,412
21,411.3,412
22,411.2,412
23,410.9,412
24,411.1,412
25,411.4,414
26,412.3,414
27,412.3,414
28,412.8,414
29,412.8,414
30,413.2,414
31,413.5,415
32,414,416
33,413.8,416
34,414.4,416
35,414.9,417
36,414.1,417
37,415.8,417
38,416.3,418
39,416.3,418
40,416.8,418
41,416.7,418
42,416.8,419
43,415.6,419
44,417.4,419
45,417.8,419
46,418.3,420
47,417.2,420
48,419.1,421
49,419.6,421
50,419,421
51,419.7,421
52,419.8,421
53,420,421
54,420.4,421
55,420.4,421
56,420.7,421
57,420.7,421
58,420.7,421
59,420.4,421
60,420.8,421
61,420.7,421
62,420.9,421
63,420.3,421
64,420.7,422
65,421.1,422
66,420.6,422
67,421.3,423
68,421.6,424
69,422.1,424
70,421.6,424
71,422.6,424
72,422.3,424
73,421.8,424
74,422.8,424
75,422.3,424
76,422.7,424
77,422.7,424
78,422.8,424
79,422.5,424
80,422.8,424
81,423.1,424
82,422.4,424
83,423.1,424
84,422.6,424
85,423.2,424
86,423.8,424
87,423.4,424
88,423.4,424
89,423.3,424
90,423.4,424
91,423.9,424
92,423.9,424
93,424,424
94,423.8,424
95,423.1,424
96,421.2,424
97,422.1,424
98,423.5,424
99,423.7,424
100,423.6,424
