Gen,GenAvg,BestFit
0,391.3,403
1,396.2,404
2,398.8,404
3,401.2,405
4,401.7,405
5,402.6,407
6,403.1,407
7,404.3,408
8,405,408
9,406,409
10,406.5,409
11,407.2,409
12,407.8,409
13,408.3,409
14,408.6,409
15,408.7,409
16,408.9,409
17,408.5,409
18,408.8,409
19,408.4,409
20,409.2,411
21,409.3,411
22,409.3,411
23,409.3,411
24,409,411
25,409.8,411
26,410.1,411
27,410.8,414
28,411.9,416
29,413,416
30,414,416
31,414.5,416
32,415.5,416
33,415.7,417
34,415.6,417
35,415.8,418
36,415.8,418
37,415.7,418
38,416.2,418
39,416.2,418
40,415.9,418
41,416,418
42,416.3,418
43,416.6,418
44,417.2,421
45,417,421
46,416.7,421
47,417.1,421
48,417.8,421
49,418.6,421
50,419,421
51,418.9,421
52,418.9,421
53,419.6,421
54,420.1,422
55,420.3,422
56,420.2,422
57,420.8,422
58,420.4,422
59,420.5,422
60,420.4,422
61,420.5,422
62,420.2,422
63,421.1,423
64,419.6,423
65,419.6,423
66,421,423
67,421.5,423
68,420.3,423
69,421.3,423
70,421.9,423
71,421.3,423
72,421.3,423
73,421.8,423
74,422.3,423
75,422.4,423
76,422.7,423
77,422.6,423
78,423,423
79,422.8,423
80,421.6,423
81,422.1,423
82,421.5,423
83,423,423
84,422.3,423
85,422.3,423
86,422.9,423
87,423,423
88,421.8,423
89,422.4,423
90,419.2,423
91,420.9,423
92,422.2,423
93,422.6,423
94,422.8,423
95,422.9,423
96,422.2,423
97,422.9,423
98,422.9,423
99,422.1,423
100,422.8,423
