Run Number 2
Generation,Generation Average,Best Fitness Found
0,165.5,211
1,174.8,211
2,183.2,211
3,187,211
4,191.4,211
5,195.1,211
6,197.6,216
7,202.6,216
8,204.6,216
9,207.4,216
10,210.2,216
11,210.8,216
12,213.3,216
13,215,220
14,213.8,220
15,216.8,222
16,218,222
17,216.6,222
18,219.4,222
19,220.6,222
20,221.7,229
21,220.4,229
22,223.3,231
23,223.1,231
24,224.6,231
25,227,231
26,227.6,231
27,229.5,231
28,223,231
29,227.5,231
30,226.8,231
31,231.4,234
32,231.6,235
33,230.7,235
34,229.5,235
35,230.8,235
36,232.4,240
37,234.4,240
38,236.3,240
39,236,240
40,237.8,240
41,238.1,240
42,238.4,240
43,239.6,240
44,239.4,240
45,238.8,240
46,239.8,241
47,239.1,241
48,238,241
49,240.2,244
50,238.2,244
51,241.6,244
52,242,244
53,240.9,244
54,241.8,244
55,240.4,244
56,241.5,244
57,242.8,244
58,242.4,244
59,243.3,244
60,242.3,244
61,242.7,244
62,243.7,244
63,243.3,244
64,244,244
65,240.5,244
66,242.3,244
67,243.9,244
68,243.1,244
69,244,244
70,243.8,244
71,242.7,244
72,240.5,244
73,243,244
74,241.3,244
75,242.2,244
76,243.1,244
77,244,244
78,243.5,244
79,243.3,244
80,241.3,244
81,242.5,244
82,243,244
83,243.3,244
84,242.4,244
85,239.7,244
86,243,244
87,240.6,244
88,242.3,244
89,242.1,244
90,242.6,244
91,239.2,246
92,236.3,246
93,241.1,246
94,240.9,246
95,241.4,246
96,241.4,246
97,237.7,246
98,237.7,246
99,240.7,246
100,241,246
