Gen,GenAvg,BestFit
0,167.5,223
1,182.3,223
2,194.8,223
3,207.1,223
4,211.2,223
5,216.6,225
6,221.2,231
7,225.2,231
8,225.2,231
9,227.3,231
10,228.8,231
11,228.6,231
12,228.1,231
13,227.7,231
14,227.7,231
15,230.5,238
16,232.1,238
17,232.6,238
18,229.3,238
19,231.2,238
20,231.4,238
21,230.4,238
22,233.4,238
23,235.1,238
24,231.3,238
25,235.5,238
26,236.4,238
27,232.7,238
28,236.3,238
29,237,238
30,236.6,238
31,236.1,238
32,237.6,238
33,236.8,238
34,235.9,238
35,237.7,239
36,237.7,239
37,237.5,239
38,237.8,239
39,238.6,242
40,238.7,242
41,239.1,242
42,238.5,242
43,239.5,242
44,239.2,242
45,240,242
46,238.9,242
47,240.8,242
48,240.6,242
49,240.9,242
50,240.7,242
51,240.5,242
52,240.6,243
53,242.1,243
54,240.1,243
55,241.6,243
56,240.4,243
57,241.9,243
58,242.2,243
59,242.3,243
60,242.6,243
61,240.3,243
62,242.5,243
63,242.4,243
64,242.2,243
65,239.4,243
66,241.4,243
67,240.6,243
68,241.9,243
69,241.6,243
70,236.8,243
71,240.9,243
72,243,243
73,237.1,243
74,240.3,243
75,242.8,243
76,240.7,243
77,241.1,243
78,243,243
79,242.5,243
80,241.7,243
81,241.7,243
82,241.8,243
83,242.1,243
84,242.8,246
85,243.3,246
86,240.3,246
87,241.9,246
88,242.8,246
89,243.4,248
90,237.9,248
91,241.6,248
92,243.6,248
93,240.2,248
94,241.3,248
95,242.4,248
96,243.7,248
97,244.7,248
98,245.6,248
99,245.1,248
100,245.9,248
