Gen,GenAvg,BestFit
0,393,404
1,395.5,404
2,398.2,405
3,399.9,406
4,402.2,406
5,403.7,406
6,405,406
7,405.5,406
8,406,408
9,406,408
10,406.2,408
11,406.8,409
12,407.2,409
13,407.8,409
14,407.9,409
15,408.3,409
16,408.6,411
17,409.2,411
18,409.7,411
19,410.2,414
20,411,415
21,411.8,415
22,411.8,415
23,412.6,415
24,413.1,415
25,413.9,415
26,414.4,415
27,414.1,415
28,414.4,416
29,415,416
30,414.6,416
31,415.1,416
32,415.2,416
33,415.3,416
34,415.6,417
35,415.9,417
36,414.6,417
37,416.2,417
38,416.3,417
39,416.5,417
40,416.7,417
41,416.8,417
42,416.3,417
43,416.7,417
44,416.8,417
45,416.8,417
46,416.8,417
47,416.8,417
48,416.4,417
49,416.4,417
50,416.8,417
51,416.9,417
52,416.2,417
53,417,417
54,416.8,417
55,416.8,417
56,416.9,417
57,416.3,417
58,416.8,417
59,416.8,417
60,416.7,417
61,416.9,417
62,417,417
63,416.9,417
64,417,417
65,416.9,417
66,416.9,417
67,416.7,417
68,416.1,417
69,415.8,417
70,416.9,417
71,416.5,417
72,416.7,417
73,416.9,417
74,416.8,417
75,416.9,417
76,417,417
77,416.9,417
78,416.7,417
79,416.5,417
80,416.8,417
81,416.3,417
82,416.9,417
83,416.7,417
84,416.6,417
85,416.9,417
86,416.7,417
87,416.8,417
88,416.9,417
89,416.8,417
90,416.8,417
91,416.9,417
92,416.9,417
93,417,417
94,417,417
95,417.1,418
96,416.7,418
97,417.2,418
98,417.4,418
99,417.1,418
100,417.8,419
