Gen,GenAvg,BestFit
0,389.2,400
1,389.8,400
2,391.8,400
3,393.2,400
4,394.5,400
5,395.2,400
6,395.9,400
7,396.4,400
8,396.6,400
9,396.9,400
10,397.1,400
11,397,400
12,396.6,400
13,397.5,400
14,397.4,400
15,396.1,400
16,397.3,400
17,398,402
18,399.3,402
19,400.1,402
20,401.2,407
21,402,407
22,402.5,407
23,400,407
24,403.5,408
25,403.8,408
26,404.6,408
27,404.7,408
28,404.6,408
29,404.5,408
30,404.4,408
31,405.1,408
32,405.9,408
33,405.4,408
34,406.9,408
35,407.3,409
36,407.5,409
37,406.8,409
38,407.7,409
39,408,409
40,408.3,409
41,408.5,409
42,408.2,409
43,408.8,409
44,409,409
45,408.7,410
46,409.3,410
47,408.6,410
48,409.2,410
49,408.2,410
50,409,410
51,409.4,411
52,409.6,411
53,409.4,411
54,409.8,411
55,410.3,412
56,410.2,412
57,410.3,412
58,410.9,412
59,410.7,412
60,411.6,413
61,411.8,413
62,411.3,413
63,411.5,413
64,412.1,413
65,412.2,413
66,412.1,413
67,412.2,413
68,412.3,413
69,412.2,413
70,412.4,413
71,412.1,413
72,411.8,413
73,412.4,413
74,412.2,413
75,412.3,413
76,412.4,413
77,412.6,413
78,412.3,413
79,413,413
80,412.6,413
81,412,413
82,412,413
83,412.2,414
84,412.6,414
85,413.2,414
86,412.9,414
87,413.2,414
88,412.1,414
89,413.4,414
90,413.6,414
91,413.7,414
92,413.8,415
93,413.9,415
94,412.5,415
95,411.5,415
96,413.3,415
97,414.1,415
98,412.1,415
99,413.3,415
100,412.4,415
