Gen,GenAvg,BestFit
0,386.5,405
1,393,405
2,397,405
3,400.6,405
4,401.8,405
5,403.5,405
6,404.4,405
7,404.9,406
8,404.1,406
9,405.2,406
10,405.4,406
11,405.6,406
12,405.7,406
13,405.8,406
14,406.1,407
15,405.5,407
16,406.2,407
17,406.4,407
18,406.6,407
19,406.1,407
20,406.8,407
21,407,407
22,406.8,407
23,406.9,407
24,407.3,409
25,407.1,409
26,407.6,409
27,407.6,409
28,407.8,409
29,407.9,409
30,408.4,409
31,408.8,409
32,408.9,409
33,408.9,409
34,409,410
35,409.3,410
36,409.1,410
37,409.2,410
38,409.7,410
39,409.1,410
40,409.9,410
41,410,410
42,410,410
43,409.9,410
44,409.2,410
45,408.3,410
46,410,410
47,409.6,410
48,410.1,411
49,409.4,411
50,409.4,411
