Run Number 6
Generation,Generation Average,Best Fitness Found
0,389.6,398
1,392.7,398
2,396.1,404
3,397.9,404
4,399.7,404
5,401.5,405
6,401.6,405
7,402.7,410
8,404.5,410
9,406.2,410
10,407.6,410
11,408.6,411
12,409.2,411
13,410.3,413
14,410.3,413
15,411.1,413
16,410.4,413
17,411.2,413
18,412.1,413
19,412.5,413
20,412,413
21,412.1,413
22,412.6,413
23,412.8,413
24,411.6,413
25,412.3,413
26,412.1,413
27,412.4,413
28,411.7,413
29,412.5,413
30,411.6,413
31,413,413
32,412.3,413
33,411.6,413
34,411.7,413
35,412,413
36,412.8,413
37,412.3,413
38,412.7,413
39,412.9,413
40,413,413
41,411.2,413
42,412,413
43,412.9,413
44,412.4,413
45,412.9,413
46,412.3,413
47,412.3,413
48,412.2,413
49,412.4,413
50,412.9,413
