Gen,GenAvg,BestFit
0,387.6,398
1,391.8,404
2,393.7,404
3,397.4,405
4,400.8,406
5,402.6,408
6,404.4,408
7,405.6,408
8,406.9,410
9,406.9,410
10,407.6,410
11,407.7,410
12,408.9,410
13,409.2,410
14,409.6,410
15,409.7,410
16,409.5,410
17,410,410
18,409.6,410
19,409.9,410
20,409.7,410
21,410,410
22,409.2,412
23,409.9,412
24,410.4,412
25,410.7,412
26,411.2,412
27,411.2,412
28,411.8,412
29,411.5,412
30,411.7,412
31,411.6,412
32,411.9,412
33,411.8,412
34,412,412
35,411.1,412
36,410.9,412
37,411.6,412
38,411.7,412
39,412,412
40,411.9,415
41,412.3,415
42,413.2,415
43,413.9,416
44,414,416
45,414.9,416
46,415.1,416
47,415.4,416
48,415.3,416
49,415.5,416
50,415.5,416
