Run Number 19
Generation,Generation Average,Best Fitness Found
0,393.6,406
1,396.6,407
2,399.8,409
3,403,410
4,405.4,410
5,407,410
6,408.8,410
7,409.4,410
8,409.8,410
9,410.4,414
10,410.2,414
11,410.9,414
12,410.8,414
13,411.3,414
14,412.2,415
15,412.6,415
16,413.7,415
17,414,416
18,414.2,416
19,415.6,420
20,416.3,420
21,416.4,420
22,416.7,420
23,416.8,420
24,416.2,420
25,414.3,420
26,417.3,420
27,417,420
28,417.3,420
29,417.9,420
30,418.8,421
31,418.8,421
32,419.3,421
33,419.8,421
34,419.3,421
35,419.7,421
36,420.4,422
37,420.7,422
38,420.9,422
39,421,422
40,419.3,422
41,419,422
42,421.4,422
43,421.7,423
44,422,423
45,422.4,423
46,422.2,423
47,422.6,423
48,422.7,423
49,422,423
50,420.9,423
