Run Number 24
Generation,Generation Average,Best Fitness Found
0,389.6,402
1,393.1,404
2,395,404
3,397.2,404
4,399.2,405
5,401.4,405
6,403.5,405
7,404.4,406
8,405,407
9,405,407
10,405.6,408
11,406,408
12,406.3,408
13,406.9,409
14,406.8,409
15,406.9,409
16,406.9,409
17,407.3,409
18,407,410
19,408.1,410
20,408.5,410
21,409.1,410
22,409.3,410
23,409.5,410
24,409.7,410
25,409.7,410
26,409.9,410
27,409.9,410
28,410.1,411
29,409.7,411
30,410.4,412
31,410.8,413
32,410.4,413
33,411.2,413
34,411.6,413
35,411.9,413
36,412.2,413
37,412.4,413
38,412.2,413
39,412.7,413
40,412.9,413
41,413.2,414
42,413.4,414
43,413.4,414
44,413.5,414
45,413.6,414
46,413.7,414
47,413.5,414
48,414,415
49,414.2,415
50,414.3,415
