Gen,GenAvg,BestFit
0,391.3,404
1,393.4,404
2,396.2,404
3,397.8,404
4,397.7,404
5,398.9,404
6,400.9,404
7,402.1,405
8,403.4,405
9,404.3,406
10,404,406
11,404.8,406
12,405.2,406
13,405.5,406
14,405.7,406
15,405.7,406
16,405.6,406
17,405.9,406
18,406,406
19,405.9,406
20,406.1,407
21,406.3,408
22,406.6,408
23,407,410
24,407.4,410
25,408.3,411
26,408.3,411
27,408.1,411
28,409.1,411
29,410,412
30,410.6,412
31,411,412
32,410.2,412
33,411.5,412
34,411.6,412
35,411.7,412
36,411.6,412
37,411.9,412
38,411.9,412
39,411.3,412
40,411.6,412
41,412,413
42,411.8,413
43,412.2,413
44,412.4,413
45,412.6,413
46,412.7,413
47,412.9,413
48,413.2,414
49,413.4,414
50,412.7,415
