Gen,GenAvg,BestFit
0,397.5,408
1,399.6,408
2,401.6,408
3,403.3,409
4,404.9,409
5,406.5,409
6,406.5,410
7,407.2,410
8,408.5,410
9,407.4,410
10,409,410
11,409.4,410
12,409.3,410
13,409.7,410
14,409.9,410
15,409.9,410
16,408.9,410
17,410.3,413
18,410.6,413
19,410,413
20,410.8,413
21,411.5,413
22,412.1,413
23,412.7,413
24,412.1,413
25,412.4,413
26,411.3,413
27,412.9,413
28,412.6,413
29,413,413
30,411.6,413
31,413,413
32,412.7,413
33,413,413
34,413,413
35,412.7,413
36,413.1,414
37,411.5,414
38,412.9,414
39,413.1,414
40,413.2,414
41,413.2,414
42,413.3,414
43,413.8,414
44,413.6,414
45,413,414
46,413.1,414
47,413.4,414
48,413.7,414
49,414,414
50,412,414
