Gen,GenAvg,BestFit
0,392.9,403
1,397.6,403
2,399,403
3,400.1,404
4,400.6,405
5,402,405
6,403.2,405
7,403.8,405
8,404.2,405
9,404.3,405
10,404.7,406
11,405.3,406
12,405.6,408
13,405.9,408
14,406.5,408
15,407,408
16,406.6,408
17,407.3,408
18,407.7,408
19,407.9,408
20,407.2,408
21,407.7,408
22,407.9,408
23,407.9,408
24,407.9,408
25,408,408
26,407.5,408
27,407.1,408
28,407.9,408
29,407.7,408
30,408,408
31,408,408
32,407.8,408
33,407.4,408
34,407.7,408
35,407.9,408
36,407.7,408
37,407.2,408
38,407.9,408
39,408.1,409
40,408.1,409
41,408,409
42,408.2,409
43,408.5,410
44,408.8,410
45,409.2,410
46,409.4,410
47,409.2,410
48,409.5,410
49,409.4,410
50,409.5,410
