Run Number 23
Generation,Generation Average,Best Fitness Found
0,395.2,406
1,397.3,406
2,399,406
3,400.3,406
4,400.8,406
5,401.7,406
6,402.4,406
7,403.3,406
8,403.9,406
9,404,406
10,404.6,406
11,405.2,406
12,405.6,406
13,404.8,406
14,405.1,406
15,405.8,406
16,405.9,406
17,406.1,407
18,406.2,407
19,406.1,408
20,406.2,408
21,406.3,408
22,406.8,408
23,406.7,408
24,406.6,408
25,407.4,408
26,407.6,408
27,406.9,408
28,407.5,408
29,407.9,408
30,408.1,409
31,407.8,409
32,408.2,409
33,408.5,410
34,408.2,410
35,408.9,410
36,409.3,410
37,409.2,410
38,409.5,410
39,408.8,410
40,409.5,410
41,409.7,410
42,409.4,410
43,410,410
44,409.8,410
45,409,410
46,410,410
47,409.9,410
48,410.1,411
49,410.2,411
50,409.4,411
