Gen,GenAvg,BestFit
0,388.5,400
1,394.3,400
2,396.8,400
3,397.9,400
4,399,400
5,399.3,400
6,398.7,401
7,400.1,403
8,400.4,403
9,399,403
10,400.4,403
11,401,403
12,401.3,404
13,401.7,404
14,402.3,404
15,402.7,404
16,403.3,404
17,403.6,404
18,403.6,404
19,403.7,404
20,403.5,405
21,403,405
22,403,405
23,403,405
24,403.5,405
25,403.5,405
26,403.6,406
27,404.3,406
28,404.8,408
29,405.6,408
30,405.3,408
31,406.8,408
32,407.6,408
33,406.9,408
34,406.8,408
35,406.3,408
36,407.7,408
37,406.4,408
38,407.5,408
39,406.8,408
40,407.5,408
41,406.6,408
42,407.7,408
43,407.9,408
44,407.9,408
45,407.9,408
46,408,408
47,407.9,408
48,408,408
49,407.9,408
50,407.6,408
