Gen,GenAvg,BestFit
0,389.6,405
1,396,407
2,398.7,407
3,401.5,407
4,404,408
5,406.5,409
6,407.3,409
7,408,409
8,408.2,409
9,408.6,409
10,408.7,409
11,408.7,409
12,408.3,409
13,408.6,409
14,408.7,409
15,408.4,409
16,409,409
17,409,409
18,408.7,409
19,408.8,409
20,409,409
21,408.9,410
22,408.2,410
23,408.5,410
24,409.3,410
25,409.6,411
26,409.1,411
27,409.7,411
28,410,411
29,409.8,411
30,410,411
31,410.3,411
32,410.4,411
33,410.3,411
34,409.5,411
35,410.7,411
36,410.8,411
37,411,411
38,411,411
39,410.4,411
40,411,411
41,411,411
42,410.7,411
43,410.8,411
44,410.1,411
45,410.7,412
46,411.2,412
47,411,412
48,411.5,412
49,411.7,412
50,411.9,412
