Gen,GenAvg,BestFit
0,153.1,199
1,165.8,204
2,179,208
3,183.6,208
4,187.9,208
5,191.8,208
6,192.4,208
7,195.4,208
8,200.2,222
9,203.5,222
10,208.3,225
11,210,225
12,211.2,225
13,213,225
14,215.9,225
15,218.8,225
16,221.4,225
17,221.6,225
18,224.2,227
19,223.1,227
20,224.2,227
21,226.2,232
22,224.3,232
23,225,232
24,224.9,232
25,225.9,232
26,221.3,232
27,225.9,232
28,225.7,232
29,227.2,232
30,227.5,232
31,228.3,232
32,228.3,234
33,228.5,234
34,229.2,234
35,230,234
36,230.4,234
37,229.6,234
38,230,234
39,229.9,234
40,228.9,235
41,232,239
42,233.7,243
43,235.4,243
44,235.8,243
45,239,243
46,241,243
47,241.7,243
48,242.5,243
49,241.8,243
50,242.1,243
51,241.2,243
52,242.1,243
53,243,243
54,243,243
55,240.7,243
56,238,243
57,242,243
58,242,243
59,241.7,243
60,242.2,243
61,243,243
62,241.2,243
63,241.9,243
64,243,243
65,240.9,243
66,242.2,243
67,241,243
68,243,243
69,242.1,243
70,242.2,243
71,241.9,243
72,242.6,243
73,242.6,243
74,242.1,243
75,242.6,243
76,242.6,243
77,242.4,243
78,243,243
79,239.8,243
80,241.1,243
81,240.6,243
82,242.4,243
83,240.8,243
84,241.4,243
85,240.5,243
86,240.9,243
87,241,243
88,241.9,243
89,240,243
90,241.9,243
91,242.9,244
92,242.7,244
93,242.1,244
94,242.5,244
95,242.6,245
96,240.8,245
97,243.5,247
98,244.4,247
99,241.4,247
100,244,247
101,242.7,247
102,244.7,247
103,245.4,247
104,245.4,247
105,246.3,247
106,245.5,247
107,245.5,247
108,244.9,247
109,246.2,247
110,245.5,247
111,246.4,247
112,243.5,247
113,242.9,247
114,247,247
115,240.3,247
116,245.9,247
117,246.6,247
118,246.3,247
119,245.7,247
120,244.5,247
121,245.6,247
122,245.1,247
123,244.4,247
124,246,247
125,244.6,247
126,245.6,247
127,245.1,247
128,246.1,247
129,244.8,247
130,247,247
131,245.3,247
132,245.3,247
133,247.1,248
134,246,248
135,246.3,248
136,245.6,248
137,244.4,248
138,246.1,248
139,245.5,248
140,246.9,248
141,247.7,248
142,247,248
143,245.7,248
144,244.8,248
145,246.8,248
146,245.5,248
147,247.2,248
148,247.4,248
149,247.4,248
150,247.8,248
151,247.7,248
152,247.3,248
153,247.6,248
154,247.3,248
155,247.6,248
156,247.4,248
157,247.4,248
158,246.5,248
159,247.8,248
160,246.6,248
161,248,248
162,246,248
163,247.5,248
164,248,248
165,246.5,248
166,247.1,248
167,247.2,248
168,248,248
169,245.1,248
170,246.2,248
171,245.4,248
172,247,248
173,248,248
174,243.3,248
175,246.9,248
176,240.2,248
177,243.2,248
178,247.4,248
179,246.8,248
180,248,248
181,244.8,248
182,246.5,248
183,247.1,248
184,245.5,248
185,247.4,248
186,247.4,248
187,245.1,248
188,246.6,248
189,243.3,248
190,246.8,248
191,245.5,248
192,248,248
193,247.2,248
194,246.1,248
195,247.4,248
196,247.7,248
197,243,248
198,244.7,248
199,248,248
200,248,248
201,246.9,248
202,245,248
203,235.3,248
204,246.4,248
205,246.6,248
206,247.7,248
207,245.9,248
208,248,248
209,244,248
210,248,248
211,246.5,248
212,247.3,248
213,244.5,248
214,248,248
215,246.4,248
216,246,248
217,246.8,248
218,246,248
219,245.7,248
220,242.4,248
221,246.1,248
222,246.5,248
223,247.7,248
224,248,248
225,246.3,248
226,245.4,248
227,246.7,248
228,245.6,248
229,246.7,248
230,248,248
231,247.6,248
232,247.3,248
233,247,248
234,247.7,248
235,247.1,248
236,247.1,248
237,247.8,248
238,246.9,248
239,248,248
240,246.7,248
241,247.4,248
242,241.8,248
243,247.3,248
244,247.2,248
245,247.7,248
246,248,248
247,247,248
248,246.6,248
249,248,248
250,247,248
