Run Number 26
Generation,Generation Average,Best Fitness Found
0,394.8,403
1,398,403
2,400.3,405
3,402.4,405
4,403.5,405
5,404.2,405
6,404.5,405
7,404.9,405
8,405,405
9,405,405
10,405.1,406
11,405.1,406
12,405.2,406
13,405.4,406
14,405.6,406
15,405.8,406
16,405.9,406
17,406,406
18,406,406
19,406,406
20,406.1,407
21,406.3,408
22,406.3,408
23,406.7,409
24,406.6,409
25,407.3,410
26,408,410
27,408.3,410
28,408.5,410
29,409.1,410
30,409.4,410
31,409.3,410
32,409.7,410
33,409.3,410
34,409.7,410
35,409.6,410
36,409.7,410
37,409.9,410
38,409.3,410
39,409.4,410
40,409.7,410
41,409.5,410
42,409.5,410
43,409.7,410
44,409.5,410
45,409.7,410
46,409.5,410
47,409.8,410
48,410,410
49,410,410
50,410,410
51,410,410
52,410,410
53,409.8,410
54,409.6,410
55,409.9,411
56,410.1,411
57,410.4,411
58,410.5,411
59,410.7,411
60,410.9,411
61,411.1,412
62,411.2,412
63,411.4,413
64,411.5,414
65,411.9,414
66,412,414
67,412.1,414
68,412.8,414
69,412.7,414
70,412.9,414
71,413.2,414
72,413.6,414
73,413.3,414
74,413.9,415
75,413.5,415
76,413.3,415
77,411.7,415
78,413.7,415
79,413.1,415
80,413.8,415
81,414.4,415
82,414,415
83,414.4,415
84,414.5,415
85,413.9,415
86,414.4,415
87,414.5,415
88,414.3,415
89,414.5,415
90,414.5,415
91,415,415
92,415,415
93,414.5,415
94,414.6,415
95,415,415
96,414.1,415
97,414.2,415
98,414,415
99,412.1,415
100,413.9,415
101,413.7,415
102,413.9,415
103,413.7,415
104,414.4,415
105,413.9,415
106,414.2,415
107,413.2,415
108,414.2,415
109,413.7,415
110,413.7,415
111,414.7,415
112,414.1,415
113,413.8,415
114,414.2,415
115,414.2,415
116,414.3,415
117,414.6,415
118,414.9,415
119,415,415
120,412,415
121,414.4,415
122,414.7,415
123,414.6,415
124,415,415
125,414.5,415
126,414.8,415
127,414.8,415
128,414.9,415
129,413.4,415
130,414,415
131,414.9,415
132,415,415
133,414.8,415
134,414.6,415
135,414.9,415
136,414.7,415
137,412.8,415
138,414.1,415
139,414.8,415
140,414.4,415
141,414.2,415
142,414.3,415
143,415,415
144,415,415
145,414.9,415
146,414.3,415
147,414.9,415
148,414.4,415
149,415,415
150,414.4,415
151,414.3,415
152,414.8,415
153,414.7,415
154,414,415
155,414.4,415
156,414.9,415
157,412.9,415
158,414.2,415
159,414.2,415
160,414.6,415
161,414.8,415
162,414.8,415
163,414.6,415
164,415,416
165,415,416
166,415.3,416
167,414.4,416
168,412.5,416
169,413.8,416
170,413.9,416
171,414.3,416
172,415.1,416
173,414.9,416
174,415.3,416
175,414.9,416
176,415.1,416
177,415.7,416
178,415.3,416
179,415.2,416
180,415.3,416
181,415.7,416
182,416,416
183,415,416
184,415.4,416
185,415.9,416
186,415.8,416
187,415.7,416
188,415.2,416
189,414.9,416
190,416,417
191,415,417
192,415.6,417
193,416.2,417
194,415.8,417
195,415.8,417
196,416.3,417
197,416.5,417
198,416.8,417
199,416.7,417
200,416.7,417
201,416.3,417
202,416.6,417
203,416.9,417
204,416.7,417
205,416.9,417
206,415.7,417
207,416.4,417
208,416.8,417
209,416.8,417
210,416.8,417
211,416.8,417
212,416.4,417
213,417,417
214,416.1,417
215,415.9,417
216,415.9,417
217,416.1,417
218,416.7,417
219,417,417
220,417,417
221,417,417
222,416.7,417
223,416.6,417
224,416.6,417
225,415.5,417
226,415.4,417
227,416.1,417
228,416.1,417
229,416.4,417
230,416.3,417
231,416.5,417
232,416.1,417
233,416.2,418
234,416.8,418
235,415.8,418
236,415.9,418
237,416.6,418
238,417.4,419
239,417.7,419
240,418,419
241,417.7,419
242,418.2,419
243,418.3,420
244,418.3,420
245,418.6,420
246,418,420
247,418.4,420
248,419.1,420
249,419.5,420
250,419.6,420
