Run Number 16
Generation,Generation Average,Best Fitness Found
0,393.5,409
1,397.6,409
2,403,409
3,405.3,409
4,406.6,410
5,407.4,411
6,407.6,411
7,408.7,411
8,410.2,416
9,411.2,417
10,411.7,417
11,412.2,417
12,412.4,417
13,413,420
14,414.8,420
15,416.7,421
16,418.1,421
17,418.5,421
18,417.7,421
19,419.2,421
20,420.1,422
21,419.9,422
22,420.8,422
23,421.2,422
24,419.4,422
25,420.9,422
26,419.9,422
27,419.8,422
28,420,422
29,420.5,422
30,420.8,422
31,421.8,422
32,421.7,422
33,421.7,422
34,419.7,422
35,421.9,422
36,421.3,422
37,422,423
38,422.2,423
39,422.1,423
40,422.4,423
41,422.6,423
42,422.8,423
43,422.8,423
44,422.7,423
45,422.4,423
46,422,423
47,421.8,423
48,422.7,423
49,422.8,423
50,423,423
51,422.7,423
52,422.2,423
53,422,423
54,422.9,423
55,423,423
56,422.3,423
57,420.7,423
58,422.6,423
59,422.8,423
60,422.3,424
61,423,424
62,423.1,424
63,421.8,424
64,422.7,424
65,423.5,424
66,423.3,424
67,423.3,424
68,423.5,424
69,423.4,424
70,422.1,424
71,424,425
72,422.5,425
73,423.8,425
74,422,425
75,422.7,425
76,423.5,425
77,424.1,425
78,423.9,425
79,424.6,427
80,424.1,427
81,425.4,427
82,424.5,427
83,425.9,427
84,425.9,427
85,425.9,427
86,425.9,427
87,426.4,427
88,426.7,427
89,426.9,427
90,426.6,427
91,426.4,427
92,426.3,427
93,426.5,427
94,425.7,427
95,424.2,427
96,426.7,427
97,425.6,427
98,426.9,427
99,425.9,427
100,426.4,427
101,426.3,427
102,426.9,427
103,426.9,427
104,426.2,427
105,425.9,427
106,426,427
107,425,427
108,426.4,427
109,426.2,427
110,426.5,427
111,425.8,427
112,426.2,427
113,426.6,427
114,425.2,427
115,426.3,428
116,426.6,428
117,426.5,428
118,426.3,428
119,426.8,428
120,426.8,428
121,425.6,428
122,426.5,428
123,426.9,428
124,425.4,428
125,425.8,428
126,425.1,428
127,425.7,428
128,425.7,428
129,425.9,428
130,426.8,428
131,426.9,428
132,426.5,428
133,426.9,428
134,425.4,428
135,426.8,428
136,423.8,428
137,426.3,428
138,425.6,428
139,425.9,428
140,426.2,428
141,425.8,428
142,425.7,428
143,425.9,428
144,425.4,428
145,426.5,428
146,426.3,428
147,426.6,428
148,426.9,428
149,423.8,428
150,426.8,428
151,424.7,428
152,426.8,428
153,425.7,428
154,426.9,428
155,426.5,428
156,424.3,428
157,426.3,428
158,426.8,428
159,426.8,428
160,425.6,428
161,426.5,428
162,422.4,428
163,426.5,428
164,426.6,428
165,426.7,428
166,426.4,428
167,426.2,428
168,426,428
169,426.3,428
170,426.7,428
171,426.2,428
172,426.7,428
173,426.8,428
174,426.9,428
175,426.8,428
176,426.1,428
177,425.6,428
178,426.1,428
179,426.8,428
180,426.7,428
181,426.7,428
182,426.2,428
183,424.9,428
184,425.2,428
185,426.1,428
186,426.7,428
187,425.9,428
188,426.8,428
189,425.8,428
190,426.8,428
191,424.6,428
192,426.9,428
193,425.8,428
194,426.5,428
195,425.7,428
196,426.4,428
197,426.2,428
198,425.8,428
199,426.3,428
200,426.3,428
201,425.8,428
202,426,428
203,425.6,428
204,425.6,428
205,424.7,428
206,425.7,428
207,424.7,428
208,426.1,428
209,425.9,428
210,426.6,428
211,426.9,428
212,425.7,428
213,426.9,428
214,424,428
215,424.8,428
216,426.6,428
217,426.3,428
218,426.5,428
219,425.5,428
220,425.7,428
221,426.2,428
222,425.4,428
223,426.3,428
224,426.9,428
225,421.9,428
226,425.6,428
227,424,428
228,425.6,428
229,425,428
230,422.5,428
231,425.3,428
232,426.1,428
233,426.7,428
234,425.6,428
235,426.9,428
236,426.9,428
237,426.8,428
238,422.7,428
239,426.9,428
240,426.9,428
241,426.9,428
242,423.7,428
243,424.4,428
244,425.4,428
245,425.1,428
246,423.3,428
247,424.8,428
248,425.7,428
249,425.3,428
250,425,428
