Gen,GenAvg,BestFit
0,391,399
1,394.2,399
2,395.3,400
3,397.6,401
4,399.4,405
5,398.6,405
6,400.6,406
7,401.1,406
8,402.3,406
9,402.7,406
10,404,406
11,405,406
12,405.6,406
13,405.1,406
14,404.8,406
15,405.6,406
16,405.5,406
17,405.4,406
18,405.5,406
19,405.5,406
20,405.5,406
21,405.9,406
22,405.4,406
23,405,406
24,405.8,406
25,405.6,406
26,405.5,406
27,405.6,406
28,405.5,406
29,406,406
30,405.3,406
31,405.6,406
32,405.1,406
33,405.6,406
34,404.9,406
35,405.2,406
36,405.2,406
37,405,406
38,405.6,406
39,405.3,406
40,405,406
41,406,406
42,403.3,406
43,406.1,407
44,405.5,407
45,406.4,407
46,406.5,407
47,406.7,407
48,406.7,408
49,406.5,408
50,403.3,408
51,406.5,408
52,407.1,408
53,406.7,408
54,407.3,408
55,407.5,408
56,407.6,408
57,407.8,408
58,407.6,408
59,407.3,408
60,407.5,408
61,407.6,408
62,407.2,408
63,408,408
64,407.7,408
65,407.2,408
66,406.1,408
67,407.2,408
68,406.8,408
69,407.2,408
70,407.9,408
71,406.6,408
72,408,408
73,406.7,408
74,407.1,408
75,406.5,408
76,407.9,408
77,408,408
78,408,408
79,407.7,408
80,408,408
81,407.4,408
82,407.4,408
83,407.4,408
84,407.4,408
85,408,408
86,407.4,408
87,408,408
88,408.1,409
89,408.2,409
90,408.3,409
91,408.4,409
92,408.6,410
93,408,411
94,409.4,412
95,409.3,412
96,409.2,412
97,409.8,412
98,409,412
99,410.3,412
100,409.7,412
101,411,412
102,410.8,412
103,411.4,412
104,411.3,412
105,411.7,412
106,411.5,412
107,411.9,412
108,410.8,412
109,411.5,412
110,409.9,412
111,411.7,412
112,410.8,412
113,412,412
114,411.9,412
115,411.4,412
116,411.4,412
117,411.8,412
118,411.9,412
119,411.3,412
120,411.9,412
121,412,412
122,411.6,413
123,411.8,413
124,412.1,413
125,412.5,414
126,412,414
127,412.5,414
128,412.2,414
129,412.9,414
130,412.7,414
131,412.9,414
132,413.5,414
133,413.4,414
134,413.6,414
135,413.5,414
136,413.1,414
137,413.9,414
138,413.3,414
139,414,414
140,413.9,414
141,413.7,414
142,414,414
143,413.4,414
144,413.4,414
145,413.4,414
146,413.4,414
147,413.4,414
148,413.8,414
149,412.8,414
150,413.8,414
151,413.5,414
152,413.7,414
153,412.8,414
154,413.6,414
155,413.4,414
156,414,414
157,413.4,414
158,413.5,414
159,413.8,414
160,411.9,414
161,414,414
162,413.3,414
163,413.7,414
164,412.7,414
165,413.9,414
166,413.6,414
167,412.8,414
168,413.6,414
169,413.8,414
170,414,414
171,412.5,414
172,413.9,414
173,412.4,414
174,413.2,414
175,413.9,414
176,413.1,414
177,413.7,414
178,413.8,414
179,412.7,414
180,413.4,415
181,412.9,415
182,413.5,415
183,414.1,415
184,414.4,415
185,413.4,415
186,413.4,415
187,413.8,415
188,413.8,415
189,413.4,415
190,414.6,415
191,414.2,415
192,414.8,415
193,415,415
194,414.4,415
195,414.4,415
196,415,415
197,415,415
198,415,415
199,414.9,415
200,414.5,415
201,414.4,415
202,414.4,415
203,414.5,415
204,414.1,415
205,414.9,415
206,415,415
207,414.9,416
208,414.4,416
209,415.2,416
210,415.4,416
211,414.8,416
212,415.1,416
213,415.1,416
214,415.1,416
215,415.8,416
216,415.5,416
217,415.1,416
218,415.6,416
219,415.4,416
220,415.2,416
221,415.7,416
222,416,416
223,415.2,416
224,415.8,416
225,414.3,416
226,416,416
227,415.8,416
228,415.1,416
229,415.9,416
230,416,416
231,414.7,416
232,415.3,416
233,416,416
234,415.6,416
235,415.8,416
236,415.8,416
237,416,416
238,415.2,416
239,415.3,416
240,415.4,416
241,415.7,416
242,415.9,416
243,415.4,416
244,415,416
245,415.9,416
246,414.6,416
247,415.8,416
248,415.4,416
249,415.8,416
250,416,416
