Gen,GenAvg,BestFit
0,153.1,228
1,171.3,228
2,180.8,228
3,195.1,228
4,207.4,228
5,216.4,228
6,219,228
7,222.5,229
8,225.4,234
9,221.6,234
10,225.8,234
11,228.4,234
12,228.9,234
13,230.6,234
14,231.3,234
15,232.2,234
16,232,234
17,231.2,234
18,232.8,234
19,233.2,234
20,233.7,234
21,233.4,234
22,232.8,234
23,232.8,234
24,233.6,234
25,233.1,234
26,233,234
27,234,234
28,233.4,235
29,233.8,235
30,234.3,235
31,231.8,235
32,234.1,235
33,233.9,235
34,234.2,235
35,233.5,235
36,233.4,235
37,234.8,235
38,233.7,235
39,229.3,235
40,230.8,235
41,233.5,235
42,232.8,235
43,233.4,235
44,234.4,235
45,234.2,235
46,234.5,235
47,234.6,235
48,234.9,235
49,229.3,235
50,232.8,235
51,233.2,235
52,233.9,235
53,231.5,235
54,234.5,235
55,234.1,235
56,234.6,235
57,234.6,235
58,232.2,235
59,235.4,239
60,235.4,239
61,236.2,239
62,237,239
63,237,239
64,237.7,239
65,237.2,243
66,236.4,243
67,239.8,243
68,239.8,243
69,239.5,243
70,241.4,243
71,242.2,243
72,243,243
73,242.8,243
74,237.8,243
75,237.4,243
76,238.5,243
77,242.4,243
78,242.2,243
79,243,243
80,241.5,243
81,243,243
82,239.4,243
83,240.6,243
84,241.3,244
85,242.5,244
86,242.9,244
87,241.9,244
88,243.5,246
89,244.4,246
90,241.3,246
91,239.4,246
92,243.2,246
93,239.1,246
94,244.3,248
95,244.2,248
96,245,248
97,245,248
98,244.8,248
99,244.2,248
100,243.9,248
101,242.6,248
102,243.4,248
103,242.7,249
104,246.1,249
105,242.4,249
106,246.9,249
107,247,249
108,247.8,249
109,248.5,250
110,248.5,252
111,247.3,252
112,248.3,252
113,247.6,252
114,247.4,252
115,249.1,252
116,249.4,252
117,249.9,252
118,250.5,252
119,247.9,252
120,249.4,252
121,247.8,252
122,250.5,252
123,248.4,252
124,250.6,252
125,250.9,252
126,248.7,252
127,250.9,252
128,250,252
129,249.8,252
130,244.8,252
131,247.7,252
132,245.3,252
133,249.1,252
134,239.9,252
135,248.4,252
136,243.5,252
137,248.8,252
138,250.9,252
139,250.9,252
140,245.9,252
141,244.3,252
142,247.5,252
143,248.3,252
144,243.9,252
145,250.7,252
146,248.3,252
147,250.4,252
148,250.9,252
149,249.5,252
150,249.8,252
151,249.8,252
152,250.1,252
153,244.6,252
154,248.9,252
155,250.1,252
156,250.4,252
157,244.7,252
158,247.3,252
159,241.5,252
160,242.8,252
161,244.7,252
162,250.5,253
163,248.7,253
164,249.1,253
165,246.1,253
166,248.5,253
167,249.1,253
168,251.2,253
169,251.4,253
170,250.6,253
171,251.8,253
172,251.6,253
173,251,253
174,251,253
175,250.9,253
176,249,253
177,243,253
178,250,253
179,252.2,253
180,251.2,253
181,249.1,253
182,250.4,253
183,246.5,253
184,246.4,253
185,250.1,253
186,249.7,253
187,249.7,253
188,252,253
189,248.8,253
190,251.9,253
191,250.7,253
192,249.4,253
193,247.5,253
194,249.9,253
195,250.2,253
196,248.8,253
197,251.4,253
198,253,253
199,252.2,253
200,252.9,254
201,241.2,254
202,253.2,254
203,251.1,254
204,251.8,254
205,252.6,254
206,253.2,254
207,251.1,254
208,253.6,254
209,252.4,254
210,252.1,254
211,253.4,254
212,250.8,254
213,252.6,254
214,253.1,254
215,250.6,254
216,248.4,254
217,254,254
218,252.5,254
219,252.7,254
220,252.2,254
221,253,254
222,251.8,254
223,253.1,254
224,252.9,254
225,251.9,254
226,253.4,254
227,253.1,254
228,253.5,254
229,253.2,254
230,252.9,254
231,253.2,255
232,253.1,255
233,253.6,255
234,252.1,255
235,254.3,255
236,254.3,255
237,254.5,255
238,249.9,255
239,252,255
240,251.6,255
241,254.3,255
242,254.4,255
243,247.3,255
244,254.4,255
245,252.2,255
246,254.7,255
247,250.5,255
248,264.4,391
249,294,396
250,322.4,396
