Run Number 5
Generation,Generation Average,Best Fitness Found
0,392.2,403
1,395.9,403
2,399.5,405
3,401.7,406
4,403.7,406
5,405,407
6,405.8,407
7,406.5,409
8,406.7,409
9,407.3,409
10,407.6,409
11,407.8,409
12,408.3,409
13,408.4,409
14,408.3,409
15,408.7,409
16,408.4,409
17,408.7,409
18,408.9,409
19,408.6,409
20,409,409
21,409,409
22,408.6,409
23,408.6,409
24,408.7,409
25,408.7,409
26,408.7,410
27,408.7,410
28,408,410
29,409,410
30,409.4,410
31,409.2,410
32,409.7,410
33,409.6,410
34,409.5,410
35,410,410
36,408.5,410
37,408.9,410
38,409.5,410
39,408.6,410
40,409.7,410
41,409.7,410
42,409.9,410
43,410,410
44,410,410
45,410,410
46,409.9,410
47,409.7,410
48,409.8,410
49,408.3,410
50,410.1,411
51,410.2,411
52,410.2,411
53,410.1,411
54,410.5,411
55,411,414
56,410.9,414
57,411,414
58,409,414
59,410.3,414
60,411.3,414
61,411.8,414
62,412.3,414
63,412.7,414
64,413.1,414
65,413,414
66,413.3,414
67,413.2,414
68,413.7,414
69,413.6,414
70,413.9,414
71,413.2,414
72,413.7,414
73,413.9,414
74,413.8,414
75,413.8,414
76,414,414
77,412.9,414
78,413.1,414
79,412.5,415
80,414.2,415
81,412.9,415
82,414.2,415
83,414.3,415
84,414.7,415
85,414.8,415
86,415.1,416
87,414.8,416
88,413.8,416
89,415,416
90,415.4,416
91,415,416
92,415.3,416
93,415.7,416
94,415.9,416
95,415.1,416
96,414.2,416
97,415.6,416
98,414.8,416
99,416,416
100,415.4,416
101,416,416
102,414.9,416
103,415.4,416
104,414.8,416
105,415.7,416
106,415.8,416
107,416,416
108,415.7,416
109,415.6,416
110,415.4,416
111,414,416
112,414.7,416
113,415.9,416
114,415.3,416
115,416,416
116,415.9,416
117,416,416
118,415.4,416
119,415.4,416
120,414.7,416
121,416,416
122,416.1,417
123,415.8,417
124,416.1,417
125,416,417
126,416.3,417
127,415.4,417
128,415.2,417
129,415.7,417
130,416.5,417
131,416.8,417
132,416.3,417
133,415.8,417
134,417,417
135,416.5,417
136,415.3,417
137,416.9,417
138,416.9,417
139,417,417
140,417,417
141,416,417
142,416.9,417
143,416.5,417
144,416.9,417
145,416.4,417
146,416.9,417
147,414.3,417
148,416.4,417
149,416.9,417
150,416.1,417
151,415.8,417
152,416.4,417
153,416.5,417
154,416.1,417
155,417,417
156,415.8,417
157,416.9,417
158,416.9,417
159,413.8,417
160,416.1,417
161,416.5,417
162,416.9,417
163,417,417
164,416.6,417
165,416.8,417
166,416.9,417
167,413.3,417
168,416.4,417
169,416.5,417
170,415.8,417
171,416,417
172,416.2,417
173,415.4,417
174,415.7,417
175,416.2,417
176,415.8,417
177,416.4,417
178,415.7,417
179,416.3,417
180,416.8,417
181,416.9,417
182,417,417
183,416.2,417
184,416.7,417
185,414.1,417
186,415.3,417
187,415,417
188,416,417
189,414.5,417
190,410.5,417
191,413.2,417
192,415.8,417
193,416.6,417
194,416.3,417
195,416.9,417
196,417,417
197,417,417
198,417,417
199,416.4,417
200,415.5,417
201,416.4,417
202,416.9,417
203,416.1,417
204,416.8,417
205,416.9,417
206,416.5,417
207,415.7,417
208,417,417
209,416.2,417
210,416.3,417
211,415.8,417
212,415,417
213,416.8,417
214,416.6,417
215,416.9,417
216,417,417
217,416.4,417
218,416.7,417
219,414.5,417
220,415.7,417
221,415.8,417
222,415.1,417
223,415.3,417
224,415.2,417
225,414.6,417
226,415.5,417
227,416.3,417
228,416.1,417
229,416.8,417
230,417,417
231,416.4,417
232,414.8,417
233,415.6,417
234,417,417
235,415.3,417
236,417,417
237,415.1,417
238,415.8,417
239,414.6,417
240,416.6,417
241,417,417
242,416.1,417
243,416.6,417
244,416.5,417
245,417,417
246,417,417
247,416.5,417
248,416.7,417
249,416,417
250,417,417
