Run Number 18
Generation,Generation Average,Best Fitness Found
0,390.6,397
1,392.1,397
2,394.2,397
3,395.4,397
4,396.5,398
5,397,398
6,397.6,399
7,397.9,399
8,398.2,399
9,398.6,399
10,399.2,403
11,399.9,404
12,400.4,404
13,400.9,404
14,401.9,405
15,402.4,405
16,403.5,406
17,404.2,406
18,404.2,406
19,404.6,406
20,405.3,407
21,406,408
22,406.5,408
23,407.1,409
24,406.2,409
25,407.1,409
26,406.4,409
27,407.2,409
28,407.7,409
29,408.2,410
30,408.5,410
31,408.5,411
32,409.4,411
33,409.7,411
34,410.1,411
35,410.3,411
36,410.7,411
37,410.8,411
38,410.8,411
39,410.9,411
40,410.6,411
41,409.8,411
42,410.7,411
43,410,411
44,410.8,411
45,410.9,411
46,411,411
47,411,411
48,410.7,411
49,410.7,411
50,410.6,411
51,410.8,411
52,410.7,411
53,411,411
54,411,411
55,410.9,411
56,411.1,412
57,411.2,412
58,411.2,412
59,411.4,412
60,411.1,412
61,411.2,412
62,411.3,412
63,410.5,412
64,411.4,412
65,411.4,412
66,411.4,412
67,411.5,412
68,411.5,412
69,411.8,412
70,411.8,412
71,412,412
72,411.7,413
73,412.2,413
74,411.9,413
75,412.5,413
76,412.1,413
77,412.6,413
78,412.9,413
79,412.8,413
80,412.9,413
81,413,413
82,413,413
83,412.3,413
84,412.3,413
85,411.7,413
86,412.5,413
87,412.9,413
88,413.1,414
89,413.1,414
90,413.2,414
91,412.9,414
92,413.5,414
93,412.4,414
94,413.4,414
95,413.1,414
96,413.8,414
97,413,415
98,412.9,415
99,414,415
100,413.6,415
101,413.6,415
102,414,415
103,413.2,415
104,414.1,415
105,414.2,415
106,414.2,415
107,414.2,415
108,414.4,415
109,413.4,415
110,414.7,416
111,413.7,416
112,414.9,416
113,414.7,416
114,415.3,416
115,414.3,416
116,415.5,416
117,415.7,416
118,415.9,416
119,415.4,416
120,414.4,416
121,415.6,416
122,415.8,416
123,416,416
124,415.9,416
125,415.6,416
126,415.5,416
127,416,417
128,415.5,417
129,416.3,417
130,415.6,417
131,416.1,417
132,416.1,417
133,416.5,417
134,416.5,417
135,416.2,417
136,416.8,417
137,416.6,417
138,416.6,417
139,417,417
140,416.4,417
141,414.4,417
142,416.7,417
143,417,417
144,416.4,417
145,416.8,417
146,416.2,417
147,416.6,417
148,416.6,417
149,416.9,417
150,416.6,417
151,416.5,417
152,416.8,417
153,417,417
154,416.6,417
155,416.9,417
156,416.8,417
157,417,417
158,416.6,417
159,416.9,417
160,416.6,417
161,417,417
162,417,417
163,417,417
164,416.6,417
165,416,417
166,416.6,417
167,416.5,417
168,416.9,417
169,417,417
170,416.5,417
171,416.7,417
172,416.9,417
173,417,417
174,415,417
175,416.6,417
176,416.4,417
177,416.7,417
178,416.7,417
179,416.6,417
180,416.2,417
181,417,417
182,417,417
183,416.5,417
184,416.5,417
185,416.5,417
186,416.4,417
187,417,417
188,416.8,417
189,416.9,417
190,416.6,417
191,416.9,417
192,416.6,417
193,416.9,417
194,417,417
195,416.9,417
196,416.5,417
197,416.8,417
198,417,417
199,416.8,417
200,415.4,417
201,415.7,417
202,416.8,417
203,417,417
204,417,417
205,416.5,417
206,416.9,417
207,416.6,417
208,416.3,417
209,416.6,417
210,417,417
211,416.9,417
212,416,417
213,416.8,417
214,416.9,417
215,416.5,417
216,416.8,417
217,416.6,417
218,416.7,417
219,416.6,417
220,416.9,417
221,415.9,417
222,416.4,417
223,417,417
224,417,417
225,417,417
226,417,417
227,416.7,417
228,416.6,417
229,416.9,417
230,416.8,417
231,416.6,417
232,415.4,417
233,417,417
234,416.5,417
235,416.7,417
236,416.9,417
237,417,417
238,416.2,417
239,416.6,417
240,416.7,417
241,416.7,417
242,417,417
243,416.4,417
244,416.3,417
245,416.5,417
246,416.8,417
247,417,417
248,416.2,417
249,417,417
250,416.3,417
