Run Number 10
Generation,Generation Average,Best Fitness Found
0,393.4,404
1,397.2,404
2,398.6,404
3,401.1,407
4,403.2,407
5,404.6,407
6,405.7,408
7,406.6,408
8,407.2,408
9,407.4,408
10,406.9,408
11,408,411
12,408.3,411
13,408.7,411
14,409.1,412
15,409.7,412
16,410.2,412
17,410.9,412
18,411.2,412
19,411.6,412
20,411.7,412
21,411.7,412
22,412,412
23,411.9,412
24,411.7,412
25,411.8,412
26,411.6,412
27,412,412
28,412,412
29,411.8,412
30,411.9,412
31,411.8,412
32,411.9,412
33,411.9,412
34,411.8,412
35,412,412
36,411.9,412
37,412,412
38,412,412
39,410.6,412
40,411.4,412
41,411.6,412
42,410.7,412
43,411.9,412
44,412,412
45,411.9,412
46,412,412
47,412.1,413
48,412.3,414
49,412.2,414
50,412.9,414
51,413,414
52,413.5,415
53,413.5,415
54,412.7,415
55,414.1,416
56,414.3,416
57,414.3,416
58,413.9,417
59,415,417
60,414.1,417
61,415.9,417
62,415.1,417
63,416.4,417
64,416.6,417
65,416.5,417
66,416,417
67,416.8,417
68,416.8,417
69,416.9,417
70,417,417
71,416.3,417
72,417.1,418
73,417,418
74,417.2,418
75,417.5,419
76,417.5,420
77,418.1,420
78,418.8,421
79,418.3,421
80,419.4,421
81,419.6,421
82,420.3,421
83,419.8,421
84,420.3,421
85,420.1,421
86,420.3,421
87,419.7,421
88,420.4,421
89,420.5,421
90,420.8,421
91,420.5,421
92,421,421
93,419.9,421
94,420.7,421
95,421,422
96,420.8,422
97,421.3,422
98,421,422
99,421.1,422
100,419.5,422
101,420.5,422
102,421.5,422
103,419.8,422
104,422,422
105,421.6,422
106,421.9,422
107,421.9,422
108,421.9,422
109,422,422
110,421.9,422
111,420.9,422
112,421.6,422
113,421,422
114,421.5,422
115,419.7,422
116,421.3,422
117,421.7,422
118,422,422
119,419.7,422
120,422,422
121,419.4,422
122,421.9,422
123,421.2,422
124,421.5,422
125,422,422
126,422,422
127,421,422
128,422,422
129,422,422
130,421.9,422
131,421.8,422
132,422,422
133,421.8,422
134,422,422
135,422,422
136,421,422
137,419.7,422
138,421.8,422
139,421.7,423
140,422.1,423
141,422.1,423
142,422.1,423
143,422.4,423
144,421.4,423
145,421.6,423
146,421.5,423
147,421.9,423
148,422.1,423
149,422.9,423
150,422.8,423
151,422.8,423
152,422.4,423
153,422.4,423
154,422.5,423
155,422,423
156,422.9,423
157,422.5,423
158,422.6,423
159,422.9,423
160,422.4,423
161,422,423
162,422.7,423
163,422.2,423
164,422.2,423
165,422.8,423
166,421.9,423
167,422.2,423
168,422.9,423
169,422.9,423
170,423,423
171,423,423
172,422.1,423
173,423,423
174,423,423
175,421.7,423
176,422.9,423
177,421.9,423
178,422.4,423
179,422.4,423
180,421.7,423
181,422.9,423
182,423,423
183,422.4,423
184,422.9,423
185,422.1,423
186,422.9,423
187,423,423
188,421,423
189,422.5,423
190,422.1,423
191,422.7,423
192,423.1,424
193,422.1,424
194,421.8,424
195,422.6,424
196,420.7,424
197,421.3,424
198,420.7,424
199,422.6,424
200,422.7,424
201,422.5,424
202,421.5,424
203,422.8,424
204,423.4,424
205,423.7,424
206,423.6,424
207,423.9,424
208,423.8,424
209,423.4,424
210,423.5,424
211,424,424
212,420.1,424
213,424,424
214,423.9,424
215,424,424
216,424.1,425
217,424.1,425
218,422.1,425
219,422.6,425
220,423.8,425
221,424.4,425
222,424.3,425
223,424.4,425
224,424.7,425
225,424.9,426
226,423.8,426
227,418.7,426
228,418.4,426
229,422.3,426
230,423.7,426
231,425.4,426
232,425.4,426
233,423.5,426
234,424.5,426
235,425.4,426
236,425.5,426
237,425.4,426
238,425.7,426
239,425.3,426
240,423.3,426
241,425.4,426
242,425.9,426
243,425.2,426
244,424.6,426
245,425.2,426
246,425.3,426
247,425.7,426
248,425.8,426
249,425.5,426
250,424.9,426
