Gen,GenAvg,BestFit
0,387.4,400
1,394.9,400
2,395.6,400
3,397.2,400
4,397.7,400
5,398.3,401
6,398.5,401
7,399.7,401
8,400.4,402
9,400.8,404
10,401.2,404
11,402,404
12,402.6,404
13,403.1,404
14,403.6,404
15,403.4,404
16,403.7,405
17,403.8,405
18,403.6,405
19,403.9,405
20,404.2,405
21,404.6,407
22,405.2,409
23,405.4,409
24,406.3,411
25,407,411
26,408.2,411
27,409,411
28,409.5,411
29,410.4,412
30,410.7,412
31,410.9,412
32,411.5,413
33,411.7,413
34,412.1,413
35,411.9,413
36,412.6,413
37,412.4,413
38,412.3,413
39,412.9,413
40,413.1,414
41,412.4,414
42,412.8,414
43,413,414
44,412.4,414
45,413,414
46,412.4,414
47,413.2,414
48,413.4,414
49,413.4,414
50,413.5,414
51,413.6,414
52,412.7,414
53,413.7,414
54,413.8,414
55,413.8,414
56,413,414
57,413.7,414
58,411.7,414
59,413.8,414
60,413.4,414
61,413.3,414
62,413.7,414
63,413.9,414
64,413.9,414
65,413.9,414
66,414,414
67,413.7,414
68,412.9,414
69,412.7,414
70,413.1,414
71,413.5,414
72,414,414
73,413.8,414
74,412.1,414
75,413.8,414
76,413.1,414
77,412.3,414
78,412.7,414
79,412.7,414
80,412.8,414
81,413.7,414
82,413.9,414
83,413.8,414
84,413.4,415
85,414.2,415
86,414.1,415
87,414.1,415
88,413.7,415
89,414.6,415
90,414.3,415
91,414.5,415
92,414.6,415
93,414.9,415
94,415,415
95,412.2,415
96,414.8,415
97,414.8,415
98,414.8,415
99,415,415
100,414.8,415
101,414.6,415
102,414.7,415
103,414.6,415
104,414.1,415
105,413.4,415
106,414.6,415
107,414.7,415
108,413.5,415
109,414.1,415
110,413.8,415
111,414.3,415
112,414.6,415
113,414.5,415
114,414.3,415
115,414.6,415
116,414.3,415
117,414.2,415
118,414.1,415
119,414.6,415
120,414.5,415
121,414.1,415
122,414.8,415
123,415,415
124,415,415
125,414.1,415
126,414.6,415
127,411.1,415
128,414.8,415
129,415,415
130,415,415
131,414.7,415
132,413.9,415
133,414.1,415
134,414.8,415
135,414.9,415
136,415,415
137,414.8,415
138,415.1,416
139,415.1,416
140,415.4,416
141,415.4,416
142,414.6,416
143,415.1,416
144,415,416
145,415,416
146,415.6,416
147,415.7,416
148,416,416
149,416.1,417
150,415.9,417
151,415.8,418
152,416.5,418
153,416.5,418
154,415.3,418
155,416.3,418
156,416.4,418
157,416.7,418
158,416.8,418
159,414.8,418
160,417,418
161,417.1,418
162,416.7,418
163,415.9,418
164,414.7,418
165,416.5,418
166,416.7,418
167,416.5,418
168,417.1,418
169,416.9,418
170,416.2,418
171,416.9,418
172,415.8,418
173,415.6,418
174,416.9,418
175,416.6,418
176,415.8,418
177,416.9,418
178,416.3,418
179,416.4,418
180,417.5,418
181,417.5,418
182,417,418
183,416.7,418
184,417.7,418
185,417.9,418
186,417.8,418
187,417.6,418
188,417.6,418
189,417.6,418
190,417.7,418
191,417.9,418
192,416.6,418
193,418,418
194,417.8,418
195,417.5,418
196,417.8,418
197,416.2,418
198,417.9,418
199,417.5,418
200,417.7,418
201,417.8,418
202,417.4,418
203,417.3,418
204,417.5,418
205,417.3,418
206,417.7,418
207,417.6,418
208,417.7,418
209,416.5,418
210,417.1,418
211,417.8,418
212,417.7,418
213,417.2,418
214,417.7,418
215,417.8,418
216,417.1,418
217,417.3,418
218,416.1,418
219,417.5,418
220,417.3,418
221,417.8,418
222,418,418
223,417.3,418
224,417.7,418
225,418,418
226,417.8,418
227,417.4,418
228,417.3,418
229,416.2,418
230,416.7,418
231,417.2,418
232,417.6,418
233,418,418
234,416.8,418
235,417.4,418
236,415.9,418
237,418,418
238,417.8,418
239,417.7,418
240,418,418
241,417.8,418
242,417.4,418
243,416.4,418
244,417.1,418
245,416.8,418
246,416.3,418
247,418,418
248,416.7,418
249,417.5,418
250,418,418
