1,1,0,2,0,2,2,1,1,1,0,1,0,2,2,0,0,1,0,0,2,0,1,2,0,0,0,0,1,1,0,1,2,2,0,0,0,0,2,2,0,1,0,0,1,2,1,0,0,2,0,2,2,1,0,0,0,0,1,1,2,2,0,2,0,0,2,2,0,0,0,0,1,0,1,1,2,0,1,1,2,1,2,2,1,0,2,1,2,2,1,1,1,0,1,2,1,1,1,1,

Run Number,Best Fitness Achieved
16,428
Moose Field Strategy
1,2,0,1,0,2,1,0,1,2,0,1,0,2,1,1,0,1,2,1,0,1,1,0,0,0,0,1,2,0,2,1,0,0,1,0,1,0,1,0,1,1,1,1,1,2,1,1,0,1,1,0,2,2,1,2,1,1,0,2,0,2,1,1,1,2,1,2,2,2,1,1,1,0,1,2,1,2,2,2,2,2,0,2,0,0,0,2,2,1,0,0,0,2,0,2,2,2,0,0,

Run Number,Best Fitness Achieved
17,421
Moose Field Strategy
2,0,0,1,2,1,0,0,1,2,1,1,0,0,1,0,1,0,2,1,2,0,0,0,2,1,0,0,0,2,1,1,1,1,0,1,1,1,2,0,1,1,1,1,2,0,1,1,0,1,1,1,0,1,2,1,0,1,2,1,1,2,0,1,2,2,1,2,0,2,2,1,1,1,1,1,2,1,2,2,2,0,1,1,2,2,2,2,2,2,2,0,2,0,0,0,0,1,0,1,

Run Number,Best Fitness Achieved
18,417
Moose Field Strategy
2,1,2,0,1,0,1,0,1,2,0,2,1,0,2,1,0,2,1,2,0,0,0,2,2,2,0,2,1,0,0,0,1,0,0,1,0,2,0,2,0,0,1,1,2,2,0,0,0,1,0,0,0,0,2,2,2,2,0,0,2,0,2,0,2,2,2,0,1,1,1,0,2,1,0,1,1,1,1,2,0,1,1,1,0,1,0,0,1,1,0,2,0,2,1,1,2,1,1,1,

Run Number,Best Fitness Achieved
19,423
Moose Field Strategy
2,0,1,2,1,0,2,1,0,2,0,0,1,1,2,0,0,2,0,2,2,2,0,2,1,2,2,0,2,2,2,0,2,0,1,2,1,2,2,1,0,0,0,1,0,2,2,0,2,0,2,2,0,2,2,2,0,2,1,1,1,2,1,2,1,2,0,0,1,2,2,1,1,1,1,2,2,0,1,1,1,2,1,2,2,1,0,0,2,1,0,1,0,0,1,0,0,0,2,0,

Run Number,Best Fitness Achieved
20,424
Moose Field Strategy
0,2,2,1,0,1,2,0,1,1,2,2,0,2,2,0,0,0,2,0,1,1,1,0,1,2,2,2,0,2,0,0,2,2,2,2,1,2,0,2,2,0,2,2,2,0,1,1,0,0,2,0,2,1,2,0,2,0,2,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,2,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,

Run Number,Best Fitness Achieved
21,418
Moose Field Strategy
0,1,0,2,0,2,1,2,1,2,1,1,2,1,2,1,2,0,2,1,2,0,2,1,1,2,2,2,0,2,2,0,0,0,0,1,0,0,0,2,2,0,0,1,2,0,1,2,2,0,2,1,2,2,2,1,1,2,2,2,2,2,2,0,0,2,2,2,2,0,1,2,2,1,1,1,0,2,1,0,2,2,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,

Run Number,Best Fitness Achieved
22,418
Moose Field Strategy
1,2,0,1,2,0,0,1,2,1,0,0,2,1,1,1,2,0,2,1,0,2,0,1,1,2,0,0,1,0,0,0,0,0,0,2,0,0,2,2,1,0,1,0,2,1,2,0,0,0,2,0,2,0,2,1,0,0,0,2,0,0,2,0,2,2,0,0,2,2,0,1,0,2,1,0,1,2,1,1,1,1,0,1,1,1,2,2,2,1,1,0,1,2,1,1,2,0,1,1,

Run Number,Best Fitness Achieved
23,427
Moose Field Strategy
0,1,2,1,0,2,1,2,2,2,1,1,0,0,2,0,0,0,0,0,2,2,0,2,1,0,0,0,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,0,2,2,2,0,1,2,0,2,1,2,1,1,2,0,2,2,0,1,2,1,2,2,1,1,2,1,1,1,2,0,0,1,2,0,1,1,1,2,1,1,2,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,

Run Number,Best Fitness Achieved
24,422
Moose Field Strategy
0,2,1,2,1,2,0,0,1,0,0,2,2,2,0,0,0,2,0,1,2,0,1,2,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2,1,0,2,0,1,1,0,0,2,0,2,2,1,0,0,0,0,0,0,0,2,0,2,0,2,2,0,1,0,1,2,1,2,1,2,2,2,0,2,2,1,2,1,1,1,1,0,1,2,1,2,1,1,

Run Number,Best Fitness Achieved
25,421
Moose Field Strategy
0,2,1,2,2,1,0,0,0,0,2,2,0,1,2,0,0,2,2,2,1,0,2,2,0,1,0,2,2,2,0,0,2,0,2,2,2,0,0,2,0,0,2,2,2,2,1,0,1,0,1,2,0,0,0,2,1,2,0,2,1,1,1,2,0,1,1,2,0,1,1,2,2,1,2,1,1,0,2,1,1,0,0,0,2,1,1,1,1,2,1,2,1,1,1,1,0,1,1,0,

Run Number,Best Fitness Achieved
26,420
Moose Field Strategy
0,1,0,1,2,2,2,1,2,0,0,2,1,1,1,2,1,2,1,2,2,2,0,0,0,1,0,2,2,1,0,0,1,2,2,2,2,1,2,0,2,1,2,0,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,0,2,2,0,0,2,0,0,0,0,2,0,2,1,0,0,0,1,0,1,1,0,2,2,0,1,1,1,0,0,0,0,0,0,

Run Number,Best Fitness Achieved
27,430
Moose Field Strategy
0,2,1,1,2,0,1,0,1,2,1,2,0,0,2,0,0,2,2,0,2,2,2,0,0,2,0,2,2,2,2,1,0,0,1,2,0,2,2,0,0,2,0,2,2,2,0,1,2,2,0,2,1,2,0,2,2,1,1,1,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1,0,1,2,1,0,2,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,

Run Number,Best Fitness Achieved
28,419
Moose Field Strategy
2,2,0,0,2,1,1,0,0,2,2,0,2,0,1,0,2,1,0,0,1,2,2,0,2,0,1,2,2,1,1,2,0,2,1,2,0,2,0,2,1,0,0,0,0,1,2,2,2,0,2,2,2,2,2,2,2,2,2,1,1,2,1,2,0,2,1,2,0,0,1,2,0,1,2,1,2,0,1,1,2,1,1,2,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,

Run Number,Best Fitness Achieved
29,416
Moose Field Strategy
1,0,2,0,0,2,1,2,1,1,1,2,2,2,2,1,0,0,1,2,1,0,2,1,2,1,1,1,0,1,0,2,2,1,0,2,1,1,1,2,1,0,0,1,2,1,0,0,0,0,1,1,2,0,2,1,1,2,1,1,0,1,1,1,2,0,2,2,1,1,1,1,1,0,1,0,1,0,2,1,0,0,0,1,2,0,2,2,2,0,1,2,0,2,2,2,0,0,0,2,

