Run Number 22
Generation,Generation Average,Best Fitness Found
0,391.95,407
1,393.55,407
2,395.2,408
3,397.35,408
4,399.05,408
5,400.8,409
6,402.3,409
7,403.8,409
8,405.2,410
9,406.55,410
10,407.55,410
11,408.15,410
12,408.5,410
13,408.6,410
14,409,411
15,409.45,412
16,409.75,412
17,410.15,412
18,410.3,412
19,410.65,413
20,411,413
21,411.4,414
22,411.35,414
23,411.55,414
24,411.5,414
25,411.8,414
26,411.7,414
27,412,414
28,412.45,416
29,412.5,416
30,412.75,416
31,412.9,416
32,412.85,416
33,413.15,416
34,413.45,416
35,413.75,416
36,414,416
37,414.2,416
38,414.5,417
39,414.85,417
40,414.95,417
41,414.9,417
42,415.15,417
43,415,417
44,415.5,417
45,415.45,417
46,415.9,417
47,416.1,417
48,415.4,417
49,416.25,417
50,415.95,417
51,416.55,417
52,416.25,417
53,416.65,417
54,416.8,417
55,416.9,417
56,416.9,417
57,416.7,417
58,416.65,417
59,416.85,417
60,416.85,417
61,416.55,417
62,416.7,417
63,416.5,417
64,417,417
65,416.8,417
66,416.95,417
67,416.5,417
68,416.9,417
69,416.45,417
70,416.95,417
71,416.7,417
72,416.35,417
73,416.9,417
74,416.75,417
75,416.7,417
76,417,418
77,416.85,418
78,416.3,418
79,417.05,418
80,417,418
81,417.05,418
82,417.25,418
83,417.2,418
84,417.3,418
85,417.4,418
86,417.5,418
87,417.4,418
88,417.65,418
89,417.6,418
90,417.55,418
91,417.4,418
92,417.5,418
93,417.2,418
94,417.4,418
95,417.65,418
96,417.4,418
97,417.65,418
98,417.9,418
99,417.85,418
100,417.7,418
