Run Number 12
Generation,Generation Average,Best Fitness Found
0,391.25,404
1,394.35,408
2,396.85,408
3,398.9,408
4,400.7,408
5,402.3,408
6,403.65,408
7,404.7,408
8,405.35,408
9,405.85,408
10,406.1,408
11,406.6,408
12,406.9,409
13,407.25,409
14,407.6,409
15,408,409
16,408.2,409
17,408.35,409
18,408.4,409
19,408.45,409
20,408.55,409
21,408.65,409
22,408.65,409
23,408.85,410
24,409.05,411
25,409.1,411
26,409.2,411
27,409.35,411
28,409.55,411
29,409.55,411
30,409.35,411
31,409.7,411
32,410.1,412
33,410.15,412
34,410.4,412
35,410.6,412
36,410.85,412
37,411.15,413
38,411.35,413
39,411.55,413
40,411.75,413
41,411.9,413
42,412.1,413
43,412.3,413
44,412.75,418
45,413.3,419
46,413.55,419
47,413.9,419
48,413.65,419
49,413.95,419
50,414.6,419
51,415.2,419
52,415.8,419
53,415.95,419
54,416.5,419
55,417.1,419
56,417.45,419
57,417.7,419
58,417.7,419
59,417.7,419
60,418.3,419
61,418.4,419
62,418.65,420
63,418.35,420
64,418.7,420
65,418.8,420
66,418.65,420
67,419.05,420
68,419.2,420
69,419.25,420
70,419.35,420
71,419.15,420
72,419.25,420
73,419.4,420
74,419.2,420
75,419.25,420
76,419.5,420
77,419.6,420
78,419.2,420
79,419.65,420
80,419.8,420
81,419.85,420
82,419.5,420
83,419.65,420
84,420,420
85,419.8,420
86,420,420
87,420,420
88,419.85,420
89,419.7,420
90,419.9,420
91,419.55,420
92,419.95,420
93,419.9,420
94,420,420
95,419.6,420
96,419.85,420
97,419.15,420
98,418.7,420
99,419.6,420
100,419.65,420
