Run Number 4
Generation,Generation Average,Best Fitness Found
0,393.3,405
1,394.2,405
2,395.6,405
3,396.95,405
4,398.2,405
5,398.8,405
6,399.9,406
7,401.05,406
8,402.1,406
9,403,406
10,403.7,406
11,404.45,408
12,405.05,408
13,405.7,409
14,406.05,409
15,406.5,409
16,406.95,409
17,407.4,410
18,407.8,410
19,408.2,410
20,408.6,410
21,409,410
22,409.2,410
23,409.35,410
24,409.3,410
25,409.65,410
26,409.3,410
27,409.8,410
28,409.8,410
29,409.9,410
30,409.95,410
31,409.95,410
32,409.95,410
33,410,410
34,410.05,411
35,410.1,411
36,410.2,412
37,410.1,412
38,409.7,412
39,410.05,412
40,410.5,414
41,410.75,414
42,410.9,414
43,410.85,414
44,410.9,414
45,411.3,414
46,411.7,414
47,411.55,414
48,411.75,414
49,412.2,415
50,412,415
51,412.15,415
52,412,415
53,412.3,415
54,412.2,415
55,412.5,415
56,412.7,415
57,412.95,415
58,413.15,415
59,413.1,415
60,413.3,415
61,413.4,415
62,413.5,415
63,413.4,415
64,413.55,415
65,412.9,415
66,413.35,415
67,413.7,415
68,413.6,415
69,413.7,415
70,413.7,415
71,413.9,415
72,413.3,415
73,413.95,415
74,413.7,415
75,413.9,415
76,413.7,415
77,413.75,415
78,414.1,415
79,414.1,415
80,414.2,415
81,414.3,415
82,414.4,415
83,414.2,415
84,414.1,415
85,414.4,415
86,414.4,415
87,413.6,415
88,414.1,415
89,414.5,415
90,413.95,415
91,414.4,415
92,414.5,415
93,414.65,417
94,414.55,417
95,415.2,417
96,415.35,417
97,415.4,417
98,415.6,417
99,415.65,417
100,415.95,418
