Run Number 26
Generation,Generation Average,Best Fitness Found
0,391.85,404
1,393.95,404
2,395.25,404
3,395.9,404
4,396.6,404
5,397.15,404
6,398.1,405
7,399.15,405
8,400.15,405
9,401.2,406
10,401.55,406
11,402.4,407
12,403.5,407
13,403.8,407
14,404.1,407
15,404.85,407
16,405.45,407
17,405.7,407
18,405.95,407
19,406.25,408
20,405.9,408
21,406.5,408
22,406.65,408
23,406.8,408
24,406.8,408
25,406.3,408
26,406.8,408
27,407.05,408
28,407.05,408
29,407.25,408
30,407.4,408
31,407.4,408
32,407.45,408
33,407.5,409
34,407.75,409
35,407.85,409
36,407.7,409
37,408.05,409
38,408.05,409
39,408.1,409
40,408.15,409
41,408.25,409
42,408.35,409
43,407.75,409
44,408.35,409
45,408.3,409
46,408.35,409
47,407.95,409
48,408.35,409
49,408.35,409
50,408.2,409
51,408,410
52,407.55,410
53,408.4,410
54,408.5,410
55,408.5,410
56,408.55,410
57,408.65,410
58,408.6,410
59,408.8,410
60,408.75,410
61,408.6,410
62,408.8,410
63,408.45,410
64,408.75,410
65,408.5,410
66,408.75,410
67,408.9,410
68,408.75,410
69,408.85,410
70,408.75,410
71,408.45,410
72,408.95,410
73,408.3,410
74,408.7,410
75,408.85,410
76,408.75,410
77,408.95,410
78,408.9,410
79,408.95,410
80,408.75,410
81,408.85,410
82,408.55,410
83,408.95,410
84,408.7,410
85,407.85,410
86,408.75,410
87,408.7,410
88,408.2,410
89,408.35,410
90,408.45,410
91,408.5,410
92,408.85,410
93,408.85,410
94,408.7,410
95,408.8,410
96,409,410
97,408.65,410
98,408.9,410
99,409.15,410
100,409,410
