Run Number 24
Generation,Generation Average,Best Fitness Found
0,393.6,405
1,395.75,405
2,397.2,407
3,398.25,407
4,399.8,409
5,401.1,409
6,401.75,409
7,402.9,409
8,403.9,409
9,405.1,409
10,406.25,410
11,406.7,410
12,407.15,411
13,408.1,411
14,408.55,412
15,408.85,414
16,409.8,414
17,410.25,414
18,410.85,414
19,411.3,414
20,411.8,414
21,412.05,414
22,412.5,414
23,412.9,414
24,413.1,414
25,413.4,416
26,413.45,416
27,413.6,416
28,413.5,416
29,414.1,416
30,414.35,416
31,414.25,416
32,414.4,417
33,414.7,417
34,414.7,417
35,415.15,418
36,415.45,418
37,415.4,418
38,415.85,418
39,415.55,418
40,416.2,418
41,416.1,418
42,416.15,418
43,416.3,418
44,416.65,418
45,416.4,418
46,416.45,418
47,416.75,418
48,417,419
49,416.95,419
50,416.8,419
51,417.1,419
52,417.5,419
53,417.8,419
54,417.95,419
55,418.15,419
56,418.3,419
57,418.45,419
58,418.55,419
59,417.7,419
60,418.25,419
61,417.75,419
62,418.35,419
63,418.2,419
64,418.7,419
65,418,419
66,418.55,419
67,418.9,419
68,418.95,419
69,418.25,419
70,418.9,419
71,418.3,419
72,418.7,419
73,418.9,419
74,418.95,419
75,418.6,419
76,418.7,419
77,418.35,419
78,418.85,419
79,419,419
80,418.6,419
81,419,419
82,418.65,419
83,418.95,419
84,419,419
85,418.8,419
86,418.95,419
87,419,419
88,417.4,419
89,419,419
90,418.4,419
91,418.3,419
92,418.8,419
93,419,419
94,418.9,419
95,418.75,419
96,418.15,419
97,418.45,419
98,418.75,419
99,418.45,419
100,418.05,419
