Run Number 13
Generation,Generation Average,Best Fitness Found
0,391,408
1,394.1,408
2,396.85,408
3,399.05,408
4,401.2,408
5,403.15,408
6,404.55,408
7,405.8,408
8,406.75,408
9,407.1,408
10,406.9,408
11,407.45,408
12,407.45,408
13,407.55,408
14,407.85,410
15,407.85,410
16,408.15,411
17,408.4,412
18,408.75,412
19,408.95,412
20,409.2,412
21,409.3,412
22,409.8,412
23,410.05,412
24,410.4,412
25,410.8,412
26,411.15,412
27,411.25,412
28,411.15,412
29,411.65,412
30,411.75,412
31,411.9,412
32,412,413
33,412.1,413
34,412.1,413
35,411.95,413
36,412.2,413
37,412.1,413
38,412,413
39,412.2,413
40,412.25,413
41,412.3,413
42,412.5,413
43,412.6,413
44,412.6,413
45,412.55,413
46,412.7,413
47,412.7,413
48,412.35,413
49,412.9,413
50,413,413
51,412.85,413
52,412.85,413
53,412.95,413
54,413,413
55,412.7,413
56,412.7,413
57,412.9,413
58,413,413
59,413,413
60,412.95,414
61,413.1,414
62,413.1,414
63,412.7,414
64,413.15,414
65,413.35,415
66,413.2,415
67,413.5,415
68,413.7,415
69,414,416
70,414.2,416
71,414.5,416
72,414,416
73,414.65,416
74,414.75,416
75,414.6,416
76,414.95,416
77,415.15,416
78,415.2,416
79,415.3,416
80,415.55,416
81,415.65,416
82,415.35,416
83,415.85,417
84,415.9,417
85,416.05,417
86,416.05,417
87,416.25,417
88,416.25,417
89,416,417
90,416.45,417
91,416.45,417
92,416.2,417
93,416.6,417
94,416.7,417
95,416,417
96,416.05,417
97,416.35,417
98,416.4,417
99,416.45,417
100,416.75,417
