Gen,GenAvg,BestFit
0,393.95,405
1,395.6,405
2,397.2,405
3,398.45,405
4,399.55,405
5,400.55,405
6,401.55,405
7,402.35,405
8,402.85,405
9,403.45,405
10,403.95,405
11,404,405
12,404.45,405
13,404.6,405
14,404.85,406
15,405,406
16,405.2,406
17,405.3,406
18,405.4,406
19,405.5,406
20,405.6,406
21,405.75,407
22,405.95,407
23,405.85,408
24,406.25,408
25,406.45,408
26,406.55,408
27,406.8,409
28,407.05,409
29,407.3,410
30,407.65,410
31,408.05,410
32,407.7,410
33,408.35,410
34,408.35,410
35,408.8,410
36,408.9,410
37,409.15,410
38,409,410
39,409.2,410
40,409.5,410
41,408.7,410
42,409.5,410
43,409.8,410
44,408.95,410
45,409.55,410
46,409.7,410
47,409.95,410
48,409.9,410
49,409.05,410
50,409.95,410
51,409.55,410
52,410,410
53,409.95,410
54,410,410
55,410,410
56,409.8,410
57,409.8,410
58,409.75,410
59,409.55,411
60,409.9,411
61,409.75,411
62,410,411
63,410.2,411
64,410.2,411
65,410.1,411
66,410.25,411
67,410.35,411
68,410.45,411
69,410.3,411
70,410.25,411
71,410.65,411
72,410.5,411
73,410.8,411
74,410.8,411
75,410.9,411
76,411,411
77,410.85,411
78,410.95,411
79,411,411
80,410.65,411
81,410.95,411
82,410.05,411
83,410.6,411
84,410.6,411
85,410.95,411
86,411,411
87,410.85,411
88,410.85,411
89,410.95,411
90,410.8,411
91,410.35,411
92,410.9,411
93,410.9,411
94,410.95,411
95,410.95,411
96,410.95,411
97,410.9,411
98,411,411
99,410.85,411
100,410.95,411
