Run Number 20
Generation,Generation Average,Best Fitness Found
0,391.45,404
1,393.95,406
2,396.1,410
3,397.7,410
4,399.4,411
5,401.15,411
6,401.4,411
7,402.7,411
8,404.4,411
9,406.05,411
10,407.35,411
11,407.9,411
12,408.75,411
13,409.65,413
14,410.35,415
15,410.85,415
16,411.4,415
17,411.85,415
18,412.25,415
19,412.55,415
20,412.75,415
21,413.05,415
22,413.35,415
23,413.5,415
24,413.7,415
25,414.05,415
26,413.5,415
27,413.95,415
28,414.3,415
29,414.5,415
30,414.6,415
31,414.75,415
32,414.75,415
33,414.85,415
34,414.95,415
35,414.4,415
36,414.95,415
37,414.9,415
38,414.7,415
39,414.75,415
40,415.05,416
41,414.9,416
42,414.9,416
43,415.2,416
44,415.3,417
45,414.9,417
46,414.8,417
47,415.25,417
48,415.15,417
49,413.55,417
50,414.7,417
51,415.7,417
52,415.65,417
53,415.65,417
54,415.9,418
55,416,418
56,416.15,418
57,416.6,418
58,416.75,418
59,416.8,418
60,416.9,418
61,417.05,418
62,417.1,418
63,417.3,418
64,417.5,418
65,417.45,418
66,417.65,418
67,417.5,418
68,417.65,418
69,417.45,418
70,417.65,419
71,417.4,419
72,417.75,419
73,418,419
74,417.5,419
75,417.85,419
76,418.2,419
77,418.25,419
78,418.05,419
79,418.35,419
80,418.35,419
81,418.3,419
82,418.1,419
83,418.25,419
84,418.5,419
85,418.55,419
86,418.6,419
87,418.35,419
88,418.7,419
89,418.1,419
90,418.1,419
91,418.6,419
92,418.5,419
93,418.75,419
94,418.8,419
95,418.7,419
96,418.5,419
97,418.8,419
98,418.6,419
99,418.65,419
100,418.95,419
