Gen,GenAvg,BestFit
0,388.45,405
1,392.05,406
2,393.95,407
3,396.3,407
4,398.55,407
5,400.45,410
6,402.05,410
7,403.65,410
8,404.85,410
9,406.1,410
10,406.9,410
11,407.3,410
12,407.75,411
13,407.4,411
14,408.35,411
15,408.75,411
16,409.05,412
17,409.4,412
18,409.7,412
19,410,412
20,410.25,412
21,410.4,412
22,410.7,412
23,410.9,412
24,411.05,413
25,411.25,413
26,411.6,414
27,411.95,414
28,412.3,414
29,412.4,414
30,412.75,415
31,412.65,415
32,413.05,415
33,413.25,415
34,413.15,415
35,413.7,416
36,413.85,416
37,414.1,416
38,414.4,416
39,414.25,416
40,414.85,416
41,415.1,416
42,415.3,416
43,415.45,416
44,415.65,417
45,415.75,418
46,416.05,418
47,416.35,418
48,416.05,418
49,416.7,418
50,416.75,418
51,416.85,418
52,416.95,418
53,417.15,418
54,417.35,418
55,417.55,418
56,417.15,418
57,417.35,418
58,417.75,418
59,417.85,418
60,417.95,418
61,418,418
62,417.7,418
63,418,418
64,418,418
65,418,418
66,417.3,418
67,417.75,418
68,417.95,418
69,418,418
70,417,418
71,417.6,418
72,417.65,418
73,418,418
74,417.9,418
75,417.95,418
76,417.9,418
77,418,418
78,417.65,418
79,417.7,418
80,417.8,418
81,417.65,418
82,417.7,418
83,417,418
84,417.7,419
85,418.05,419
86,418.2,419
87,418.3,419
88,418.35,419
89,418.4,419
90,418.5,419
91,418.65,420
92,418.3,420
93,418.7,421
94,418.85,422
95,419.2,422
96,419.55,422
97,419.9,422
98,420.2,422
99,420.45,422
100,420.3,422
