Run Number 21
Generation,Generation Average,Best Fitness Found
0,392.85,407
1,395.15,408
2,397.4,408
3,398.55,408
4,399.75,408
5,400.95,408
6,402.3,408
7,403.65,408
8,404.6,408
9,405.35,408
10,406.1,408
11,406.65,408
12,407.15,408
13,407.4,408
14,407.7,408
15,407.55,408
16,407.9,408
17,407.75,408
18,407.85,408
19,407.85,409
20,407.65,409
21,407.5,409
22,408.05,409
23,408.1,409
24,408.2,409
25,408.3,409
26,408.1,409
27,408.35,409
28,408.1,409
29,408.1,409
30,408.1,409
31,408.45,409
32,408.35,409
33,408.75,410
34,408.45,410
35,408.2,410
36,407.85,410
37,408.2,410
38,408.6,410
39,408.65,410
40,408.9,410
41,408.4,410
42,409.2,410
43,408.8,411
44,409.45,411
45,409.65,412
46,409.95,414
47,410.15,414
48,410.5,414
49,410.9,414
50,411.5,416
51,411.55,416
52,411.85,416
53,412.25,416
54,412.75,416
55,413.25,416
56,413.7,416
57,414.05,416
58,414.5,416
59,414.75,416
60,414.95,416
61,415.15,416
62,415.35,416
63,415.1,416
64,415.5,416
65,415.65,416
66,415.85,418
67,415.7,418
68,416.05,418
69,416.15,418
70,416.05,418
71,416.1,418
72,416.15,418
73,416.25,418
74,416.3,419
75,416.6,419
76,416.7,419
77,416.95,419
78,416.85,419
79,417.45,420
80,417.75,420
81,417.35,420
82,417.8,420
83,418.5,420
84,418.9,420
85,419.2,420
86,418.95,420
87,418.75,420
88,419.4,420
89,419.6,420
90,419.55,420
91,419.75,420
92,419.5,420
93,418.5,420
94,419.15,421
95,419.1,421
96,419.25,421
97,419.6,421
98,419.55,421
99,419.6,421
100,420,421
