Run Number 29
Generation,Generation Average,Best Fitness Found
0,391.2,405
1,393.7,405
2,396.45,405
3,397.95,405
4,399.4,407
5,399.55,408
6,400.3,408
7,401.65,408
8,402.95,408
9,404.25,408
10,405.15,408
11,406.1,408
12,406.8,409
13,407.1,409
14,407.4,409
15,407.8,409
16,408,410
17,408,410
18,408.3,410
19,408.5,410
20,408.65,411
21,409,412
22,409.25,412
23,409.45,412
24,409.95,414
25,410.35,414
26,410.8,414
27,411.15,414
28,411.6,414
29,411.7,414
30,411.65,414
31,411.85,414
32,412.25,414
33,412.5,414
34,412.45,414
35,412.4,414
36,412.55,414
37,412.7,414
38,412.95,414
39,413.15,415
40,413.35,415
41,413.5,417
42,413.7,417
43,414,417
44,414.3,417
45,414.7,417
46,414.65,417
47,414.6,417
48,415.1,417
49,415.05,417
50,415,417
51,415.45,417
52,415.6,417
53,415.9,417
54,416,417
55,416.2,417
56,416.05,417
57,416.25,417
58,416.45,417
59,416.45,417
60,416.75,417
61,416.7,417
62,416.9,417
63,417,417
64,416.55,417
65,416.85,418
66,416.9,418
67,417.1,418
68,417.1,419
69,417.2,419
70,417.45,419
71,417.2,419
72,417.55,419
73,417.85,419
74,417.95,419
75,417.75,419
76,418,419
77,418.25,419
78,418.35,419
79,418.45,419
80,418.6,419
81,418.75,419
82,418.9,420
83,418.95,420
84,418.8,420
85,419.1,420
86,419.35,422
87,418.85,422
88,418.7,422
89,419.35,422
90,419.65,422
91,417.6,422
92,418,422
93,419.1,422
94,419.85,422
95,420.15,422
96,420.4,422
97,420.7,422
98,420.8,422
99,421,422
100,421.1,422
