Gen,GenAvg,BestFit
0,393.1,409
1,395.3,409
2,397.65,409
3,399.75,410
4,401.45,410
5,402.85,410
6,404.45,410
7,405.9,412
8,407.1,412
9,407.15,412
10,408.65,412
11,409.4,412
12,409.8,412
13,410.35,412
14,409.2,412
15,410.6,412
16,411.05,413
17,411.35,413
18,411.3,413
19,411.75,414
20,411.6,414
21,412.05,414
22,411,414
23,411.05,414
24,412.2,414
25,412.15,414
26,412.5,415
27,412.6,415
28,412.75,415
29,413.25,416
30,413.65,416
31,413.7,416
32,413.5,416
33,414.45,416
34,414.8,416
35,413.65,416
36,415.2,416
37,415.15,416
38,413.85,416
39,415.05,416
40,415.3,416
41,415.45,417
42,415.05,417
43,415.3,417
44,414.25,417
45,414.7,417
46,415.95,417
47,415.65,417
48,416.15,417
49,416.2,417
50,416,417
51,416.4,417
52,416.4,417
53,416.35,417
54,416.35,417
55,416.2,417
56,416.1,417
57,416.05,417
58,416.15,417
59,416.6,417
60,416.1,417
61,416.65,417
62,416.4,417
63,416.55,417
64,416.6,417
65,416.2,417
66,416.8,417
67,416.85,417
68,416.75,417
69,416.7,417
70,416.85,417
71,416.55,417
72,417,417
73,416.8,417
74,417,417
75,414.8,417
76,416.1,417
77,416.3,417
78,416.65,417
79,416.9,417
80,416.5,417
81,416.45,417
82,416.85,417
83,417,417
84,416.3,417
85,417,417
86,416.2,417
87,416.95,417
88,413.8,417
89,414.9,417
90,416.5,417
91,416.8,417
92,417,417
93,416.95,417
94,417,417
95,416.9,417
96,416.65,417
97,416.5,417
98,416.8,417
99,416.7,417
100,417,417
