Run Number 19
Generation,Generation Average,Best Fitness Found
0,393.35,407
1,395.15,407
2,396.8,411
3,398.55,411
4,400.45,411
5,402.2,411
6,403.05,413
7,404,413
8,405.4,413
9,406.3,413
10,407.2,413
11,408.1,414
12,409.1,414
13,409.4,414
14,410.4,414
15,410.9,414
16,411.1,414
17,411.1,414
18,411.7,414
19,412,414
20,412.3,414
21,412.75,415
22,413.15,415
23,413.55,415
24,413.85,415
25,412.95,415
26,413.85,415
27,413.4,415
28,413.45,415
29,413.45,415
30,413.95,415
31,414.2,415
32,414.2,415
33,414.15,415
34,414.3,415
35,414.15,415
36,413.55,415
37,414.2,415
38,414.15,415
39,414.45,415
40,414.45,415
41,414.25,415
42,414.6,415
43,413.95,415
44,414.45,415
45,414.5,415
46,414.75,415
47,414,415
48,414.45,415
49,414.75,415
50,414.9,415
51,414.45,415
52,414.5,415
53,414.85,415
54,414.65,415
55,415,415
56,414.75,415
57,414.65,415
58,414.95,415
59,415,415
60,414.2,415
61,414.3,415
62,414.55,415
63,414.8,415
64,414.95,415
65,414.55,415
66,414.15,415
67,414.85,416
68,414.95,416
69,414.7,416
70,414.65,416
71,413.95,416
72,414.85,416
73,414.65,416
74,414.95,416
75,414.7,416
76,415.1,416
77,414.6,416
78,414.95,416
79,415,416
80,415.3,416
81,414.9,416
82,415.3,416
83,415.45,416
84,415.05,416
85,415.15,417
86,415.7,417
87,415.9,417
88,416.1,417
89,415.85,417
90,415.6,417
91,416.25,419
92,415.95,419
93,416.35,419
94,416.2,419
95,416.55,419
96,416.2,419
97,416.7,419
98,416.75,419
99,416.25,419
100,416.35,419
101,416.6,419
102,417.15,419
103,417.1,419
104,417.5,419
105,417.75,419
106,417.95,419
107,418.2,420
108,418.35,420
109,418.5,420
110,418.25,420
111,418.5,420
112,418.7,420
113,418.15,420
114,418.75,420
115,418.55,420
116,418.95,420
117,419.2,420
118,419.3,420
119,419.35,420
120,418.55,420
121,418.55,420
122,418.25,420
123,418.85,420
124,419.25,420
125,419.35,420
126,419.5,420
127,419.25,420
128,419.35,420
129,419.55,420
130,419.3,420
131,419.3,420
132,419.7,420
133,419.45,420
134,419.55,420
135,419.85,420
136,418.95,420
137,419.55,420
138,419.5,420
139,419.95,420
140,419.85,420
141,419.8,420
142,419.95,420
143,420,420
144,419.75,420
145,419.35,420
146,419.65,420
147,419.45,420
148,419.1,420
149,419.15,420
150,419.45,420
151,419.75,420
152,419.45,420
153,419.6,420
154,419.85,420
155,419.15,420
156,419.95,420
157,419.6,420
158,420,420
159,419.65,420
160,419.05,420
161,419.85,420
162,419.2,420
163,419.95,420
164,419.8,420
165,419.95,420
166,419.9,420
167,418.7,420
168,420,420
169,419.45,420
170,419.95,420
171,419.7,420
172,419.9,420
173,419.55,420
174,419.7,420
175,419.9,420
176,419.85,420
177,419.95,420
178,419.5,420
179,419.85,420
180,419.15,420
181,419.65,420
182,419.7,420
183,419.85,420
184,419.8,420
185,419.5,420
186,419.15,420
187,419.7,420
188,419.9,420
189,419.5,420
190,419.85,420
191,419.15,420
192,419.1,420
193,419.6,420
194,419.35,420
195,419.7,420
196,419.85,420
197,419.95,420
198,419.65,420
199,419.55,420
200,419.75,420
201,419.6,420
202,420,420
203,420,420
204,420,420
205,419.85,420
206,419.65,420
207,419.65,420
208,419.85,420
209,419.7,420
210,419.95,420
211,419.3,420
212,419.9,420
213,419.4,420
214,419.35,420
215,419.65,420
216,419.65,420
217,419.75,420
218,419.85,420
219,419.75,420
220,419.85,420
221,419.8,420
222,419.75,420
223,419.45,420
224,418.9,420
225,419.45,420
226,419.65,420
227,419.25,420
228,419.25,420
229,419.4,420
230,418.9,420
231,419.35,420
232,419.45,420
233,419.5,420
234,419.75,420
235,419.7,420
236,419.45,420
237,419.75,420
238,419.05,420
239,419.85,420
240,419.55,420
241,419.55,420
242,419.35,420
243,419.75,420
244,419.4,420
245,419.55,420
246,419.55,420
247,419.6,420
248,419.6,420
249,419.05,420
250,419.6,420
