Run Number 23
Generation,Generation Average,Best Fitness Found
0,391.75,404
1,393.6,404
2,394.1,404
3,396.3,404
4,397.7,404
5,398.4,404
6,399.25,404
7,399.6,404
8,400.45,404
9,400.65,404
10,400.8,407
11,401.85,407
12,401.7,407
13,402.95,407
14,403.15,407
15,403.35,407
16,403.95,407
17,404.2,410
18,404.65,410
19,405.25,410
20,405.85,410
21,406.45,411
22,406.9,411
23,407.45,411
24,408.15,411
25,408.75,411
26,409.25,411
27,409.1,411
28,409.75,411
29,410.15,412
30,410.4,412
31,410.75,412
32,411,413
33,411.2,413
34,410.95,413
35,411.55,415
36,410.8,415
37,411.95,415
38,411.85,415
39,412.1,415
40,411.7,415
41,412.45,415
42,412.85,415
43,413.05,415
44,413.25,415
45,413.45,415
46,413.45,415
47,413.85,415
48,413.8,415
49,414.25,416
50,414.35,416
51,414.7,416
52,414.05,416
53,414.6,416
54,414.6,416
55,414.7,416
56,415.15,416
57,414.8,416
58,414.45,416
59,415.15,416
60,415.05,416
61,415.25,416
62,415.05,416
63,415.15,416
64,415.15,416
65,415.35,416
66,415.3,416
67,415.25,416
68,415.2,416
69,415.15,416
70,415.55,417
71,415.5,417
72,415.65,417
73,415.8,417
74,415.95,417
75,416.1,417
76,416.15,417
77,416.3,417
78,416.05,417
79,415.95,417
80,416.4,417
81,416.4,417
82,416.55,417
83,416.6,417
84,416.35,417
85,416.65,417
86,416.55,418
87,416.75,418
88,416.65,418
89,417,418
90,417.2,418
91,417.05,418
92,417.25,418
93,417.25,418
94,417.3,418
95,417.15,418
96,416.3,418
97,417.15,418
98,417.5,418
99,417.55,418
100,417.45,418
101,417.4,418
102,417.35,418
103,417.6,418
104,417.55,418
105,417.35,418
106,417.75,418
107,417.9,419
108,418.05,419
109,418.05,419
110,418.25,420
111,418.3,420
112,418.4,420
113,418.3,420
114,418.8,421
115,419.1,421
116,419.35,421
117,419.5,421
118,419.75,421
119,419.7,421
120,420,421
121,419.9,421
122,420.25,421
123,420.4,421
124,420.4,421
125,420.3,421
126,420,421
127,420.6,421
128,419.85,421
129,420.45,421
130,420.65,421
131,420.5,421
132,420.45,421
133,420.5,422
134,420.7,422
135,420.6,422
136,420.9,422
137,420.65,422
138,421.05,422
139,421.1,422
140,421.15,422
141,421.25,423
142,420.65,423
143,421.4,423
144,421.05,423
145,420.85,423
146,421.35,423
147,421.5,423
148,421.75,423
149,421.95,423
150,420.35,423
151,420.55,423
152,421.55,423
153,422,423
154,421.55,423
155,421.25,423
156,421.8,423
157,422.25,423
158,422.35,423
159,421.5,423
160,421.35,423
161,422.1,423
162,421.7,423
163,421.95,423
164,421.7,423
165,421.7,423
166,421.8,423
167,421.8,423
168,422.4,423
169,422.35,423
170,422.5,423
171,421.45,423
172,422.3,423
173,422.6,423
174,422.4,423
175,422,423
176,422.65,423
177,422.75,423
178,421.65,423
179,422.2,423
180,422.25,423
181,422.55,423
182,422.15,423
183,422.85,423
184,422.05,423
185,422.9,423
186,422.15,423
187,422.65,423
188,423,423
189,423,423
190,422.1,423
191,422.45,423
192,422.3,423
193,423,423
194,422.3,423
195,422.6,423
196,422.2,423
197,422.65,423
198,422.6,423
199,422.8,423
200,422.9,423
201,422.55,423
202,422.45,423
203,421.85,423
204,422.75,423
205,421.9,423
206,421.6,423
207,422.25,423
208,422.4,423
209,422.4,423
210,422.6,423
211,421.5,423
212,422.25,423
213,422.15,423
214,422.9,423
215,422.95,423
216,422.45,423
217,422.3,423
218,422.95,423
219,422.3,423
220,422.7,423
221,422.95,423
222,422.45,423
223,422.5,423
224,422.55,423
225,422.4,423
226,422.85,423
227,422.3,423
228,422.25,423
229,422.5,423
230,422.5,423
231,422.7,423
232,422.95,423
233,422.7,423
234,421.35,423
235,422.3,423
236,421.9,423
237,422.65,423
238,422.95,423
239,422.7,423
240,422.95,423
241,421.95,423
242,422.05,423
243,422.45,423
244,423,423
245,422.2,423
246,423.05,424
247,421.9,424
248,422.5,424
249,422.05,424
250,422.15,424
