Gen,GenAvg,BestFit
0,388.9,407
1,392.1,407
2,394.85,407
3,396.4,407
4,397.5,408
5,398.8,408
6,400.5,408
7,401.95,408
8,402.95,408
9,403.9,408
10,405.2,408
11,405.65,408
12,406.15,408
13,406.55,408
14,406.95,408
15,407.35,408
16,407.4,408
17,407.65,408
18,407.5,408
19,407.75,408
20,407.7,408
21,407.75,408
22,407.5,408
23,407.85,408
24,407.75,408
25,407.4,408
26,407.5,408
27,407.55,408
28,407.55,408
29,407.8,408
30,407.55,408
31,407.8,408
32,407.5,408
33,407.9,408
34,408,408
35,407.45,408
36,407.8,408
37,407.95,408
38,407.95,408
39,407.8,408
40,407.8,408
41,407.6,408
42,407.9,408
43,407.95,408
44,407.95,408
45,407.95,408
46,408,408
47,407.65,408
48,408.05,409
49,407.85,409
50,408.1,409
51,408.2,409
52,408.35,410
53,408.5,410
54,408.7,410
55,408.8,410
56,408.9,410
57,409.05,410
58,409.25,410
59,409.4,410
60,409.4,410
61,409.5,410
62,409.6,411
63,409.65,411
64,409.75,411
65,409.9,411
66,409.8,413
67,410.5,413
68,410.25,413
69,409.55,413
70,410.55,413
71,410.75,413
72,411.05,413
73,411.35,413
74,410.55,413
75,411.7,413
76,411.2,413
77,410.75,413
78,411.35,413
79,411.5,413
80,411.95,414
81,412.35,414
82,412.7,414
83,412.7,414
84,412.9,415
85,413.4,415
86,413.65,415
87,413.7,415
88,413.45,415
89,413.05,415
90,413.05,415
91,413.7,415
92,413.6,415
93,413.55,415
94,413.4,415
95,414.15,415
96,414.15,415
97,414.15,415
98,414.1,415
99,414.4,415
100,413.95,415
101,414.25,415
102,414.35,415
103,414.55,416
104,414.4,416
105,414.8,417
106,414.9,417
107,414.75,417
108,414.6,417
109,414.6,417
110,415.2,417
111,415,417
112,415.55,417
113,415.4,417
114,415.5,419
115,416.05,419
116,416,419
117,416.3,419
118,416.85,419
119,416.8,419
120,417.05,419
121,417.2,419
122,417.75,419
123,417.8,419
124,417.85,419
125,418,419
126,417.55,419
127,418.1,419
128,418.3,419
129,418.5,419
130,418.3,419
131,417.85,419
132,418.45,419
133,418.9,419
134,418.2,419
135,418.25,419
136,419,419
137,418.85,419
138,419,419
139,418.55,419
140,418.35,419
141,418,419
142,417.95,419
143,418.65,419
144,418.7,419
145,418.75,419
146,418.6,419
147,418.65,419
148,418.65,419
149,418.25,419
150,418.25,419
151,419,419
152,419,419
153,419,419
154,418.4,419
155,419,419
156,417.9,419
157,418.1,419
158,418.75,419
159,417.75,419
160,419,419
161,418.6,419
162,418.65,419
163,418.65,419
164,418.7,419
165,418.7,419
166,419,419
167,418.65,419
168,419.05,420
169,418.6,420
170,418.65,420
171,418.55,420
172,418.1,420
173,417.5,420
174,418.75,420
175,418.75,420
176,419.05,420
177,418.65,420
178,419,420
179,418.9,420
180,418.9,420
181,418.55,420
182,418.75,420
183,418.8,420
184,419.1,420
185,419.15,420
186,419.2,420
187,418.45,420
188,419.3,420
189,419.35,420
190,418.25,420
191,419.45,420
192,419.3,420
193,418.85,420
194,419.35,420
195,419.15,420
196,418.9,420
197,418.3,420
198,418.45,420
199,418.6,420
200,418.95,420
201,418.25,420
202,418.6,420
203,418.3,420
204,419.05,420
205,419.6,420
206,419.2,420
207,419.4,420
208,419.45,420
209,419.45,420
210,419.75,421
211,420.1,421
212,419.8,421
213,420.2,421
214,419.8,421
215,420.15,421
216,420.1,421
217,419.75,421
218,420.05,421
219,420.2,421
220,420.4,421
221,420.2,421
222,420.25,421
223,419.95,421
224,420.65,421
225,419.9,421
226,420.55,421
227,419.8,421
228,420.45,421
229,420.55,421
230,420.4,421
231,420.75,421
232,420.55,421
233,420.7,421
234,420.8,421
235,420.6,421
236,420.8,421
237,420.95,421
238,421,421
239,420,421
240,421,421
241,421,421
242,421,421
243,420.9,421
244,419.95,421
245,419.6,421
246,420.55,421
247,420.2,421
248,420.65,421
249,420.7,421
250,420.3,421
